Word_Frequency,Link_Count,Capital_Ratio,Exclamation_Count,Email_Length,Attachment_Count,Unknown_Sender,Email_Type
79,4,0.596,7,358,1,0,Spam
46,17,0.514,6,408,4,1,Spam
25,14,0.034,15,493,5,0,Spam
21,11,0.653,9,635,5,1,Spam
88,16,0.172,6,821,5,1,Spam
5,14,0.931,13,981,3,0,Spam
70,1,0.686,12,811,4,0,Not Spam
47,5,0.707,8,161,2,1,Spam
87,16,0.233,7,828,0,1,Spam
68,15,0.881,14,189,1,0,Spam
91,16,0.538,1,32,1,1,Not Spam
18,19,0.857,1,688,1,0,Not Spam
21,8,0.271,6,468,2,0,Not Spam
92,4,0.755,9,193,5,1,Spam
99,0,0.575,14,693,5,0,Spam
86,5,0.048,10,978,0,1,Not Spam
23,13,0.405,12,151,4,0,Not Spam
64,16,0.184,14,559,2,0,Spam
67,18,0.359,9,614,2,0,Not Spam
40,0,0.383,2,916,3,0,Not Spam
10,0,0.475,0,951,5,0,Not Spam
89,12,0.6,8,894,2,0,Spam
52,13,0.571,15,288,2,1,Spam
72,5,0.039,13,270,1,1,Not Spam
75,5,0.751,14,389,5,0,Spam
61,0,0.949,13,637,3,1,Spam
64,13,0.349,13,792,4,1,Spam
5,2,0.18,2,884,0,1,Not Spam
53,9,0.54,0,545,4,1,Spam
55,18,0.705,5,611,3,1,Spam
37,18,0.679,3,907,1,0,Not Spam
56,18,0.612,13,525,0,0,Spam
59,3,0.146,0,691,4,0,Not Spam
93,19,0.837,15,197,5,0,Spam
69,18,0.426,3,686,5,0,Spam
73,9,0.221,7,566,0,1,Spam
59,1,0.086,15,278,0,1,Not Spam
2,3,0.417,10,279,0,0,Not Spam
65,5,0.618,6,154,2,0,Not Spam
60,6,0.665,14,480,3,1,Spam
51,15,0.963,11,508,5,0,Spam
30,6,0.153,0,662,5,0,Not Spam
11,17,0.986,9,100,3,1,Spam
92,19,0.655,11,386,1,0,Spam
76,18,0.454,8,78,5,0,Spam
39,8,0.888,5,93,4,0,Not Spam
90,19,0.694,15,258,1,0,Spam
77,9,0.349,1,148,4,0,Not Spam
72,12,0.884,2,431,0,1,Not Spam
63,17,0.667,6,334,5,0,Spam
64,15,0.699,2,393,4,0,Not Spam
61,16,0.896,12,456,4,1,Spam
54,12,0.448,2,157,0,0,Not Spam
92,11,0.657,4,474,1,0,Not Spam
94,9,0.745,2,634,4,1,Spam
73,0,0.454,2,918,5,1,Spam
95,7,0.083,10,922,1,1,Spam
58,20,0.771,4,28,1,1,Spam
85,17,0.048,13,251,3,1,Spam
56,1,0.718,4,630,5,0,Not Spam
34,15,0.911,15,749,5,1,Spam
31,11,0.347,11,984,0,1,Spam
52,8,0.102,8,416,0,1,Not Spam
89,2,0.233,0,768,2,1,Not Spam
76,20,0.562,13,753,5,0,Spam
1,3,0.943,0,699,1,1,Not Spam
55,1,0.512,10,901,2,0,Not Spam
22,7,0.113,13,593,5,0,Spam
40,9,0.628,8,337,0,1,Not Spam
1,15,0.733,4,526,0,0,Not Spam
65,10,0.393,3,541,5,0,Spam
63,17,0.722,1,765,2,0,Not Spam
54,13,0.325,11,106,0,1,Not Spam
42,7,0.789,8,798,0,1,Spam
21,14,0.341,5,735,3,0,Not Spam
79,16,0.256,14,337,4,1,Spam
81,20,0.879,8,352,5,1,Spam
22,17,0.548,4,379,3,1,Not Spam
38,5,0.285,3,260,4,0,Not Spam
99,13,0.935,6,75,5,1,Spam
80,2,0.691,4,129,3,1,Not Spam
8,6,0.221,7,68,3,0,Not Spam
62,14,0.615,7,774,5,1,Spam
47,20,0.87,12,35,1,0,Spam
17,15,0.696,1,92,2,1,Not Spam
17,15,0.245,12,903,5,1,Spam
90,7,0.649,14,221,3,1,Spam
13,6,0.619,4,112,1,1,Not Spam
17,5,0.821,9,668,3,0,Not Spam
38,1,0.178,7,52,2,1,Not Spam
81,12,0.7,2,619,1,0,Not Spam
78,11,0.027,6,438,5,0,Spam
45,14,0.696,2,222,4,1,Spam
6,8,0.96,14,570,2,1,Spam
35,1,0.174,5,645,0,1,Not Spam
14,16,0.311,1,864,5,1,Not Spam
72,4,0.583,5,778,5,1,Spam
61,10,0.732,5,874,5,1,Spam
15,18,0.344,7,940,1,1,Spam
54,6,0.664,4,901,0,1,Not Spam
27,1,0.899,13,739,1,1,Not Spam
13,15,0.727,0,331,4,0,Not Spam
31,11,0.711,14,963,1,1,Spam
35,14,0.382,7,488,5,1,Spam
60,0,0.911,11,413,3,0,Spam
6,12,0.277,8,828,0,1,Not Spam
69,5,0.205,0,891,0,1,Not Spam
86,12,0.364,4,230,1,0,Not Spam
58,17,0.65,11,886,3,1,Spam
49,2,0.862,5,590,3,0,Not Spam
23,0,0.132,3,175,1,1,Not Spam
89,14,0.814,13,653,2,1,Spam
34,12,0.813,10,651,4,1,Spam
26,4,0.587,1,828,1,0,Not Spam
47,12,0.761,4,341,5,0,Spam
5,4,0.182,13,454,3,0,Not Spam
90,18,0.17,13,593,4,0,Spam
20,20,0.863,3,689,1,1,Spam
6,17,0.498,12,59,4,0,Not Spam
70,20,0.246,6,773,2,1,Spam
59,9,0.689,5,59,3,1,Spam
64,7,0.892,2,472,2,1,Not Spam
18,14,0.632,8,889,2,1,Spam
4,20,0.347,13,209,3,1,Spam
17,19,0.483,3,765,5,0,Not Spam
14,3,0.752,14,34,2,1,Not Spam
78,1,0.068,15,143,1,1,Not Spam
13,5,0.217,10,759,1,0,Not Spam
7,2,0.463,4,918,4,1,Not Spam
44,6,0.604,13,299,1,0,Spam
15,9,0.339,2,956,1,1,Not Spam
19,5,0.298,7,978,4,0,Not Spam
63,15,0.041,10,67,0,1,Spam
35,1,0.033,6,208,3,1,Not Spam
81,16,0.279,10,323,1,0,Spam
35,12,0.531,10,578,4,1,Not Spam
19,0,0.556,14,715,2,1,Not Spam
20,5,0.494,6,124,2,0,Not Spam
100,4,0.41,7,388,5,0,Spam
35,12,0.252,6,520,1,1,Spam
32,17,0.401,2,479,3,0,Not Spam
48,11,0.139,2,266,4,1,Spam
44,6,0.115,1,283,5,0,Not Spam
24,14,0.3,12,225,5,0,Not Spam
61,2,0.995,0,526,4,0,Not Spam
17,15,0.326,4,549,4,1,Spam
71,0,0.936,11,383,4,1,Not Spam
50,15,0.392,3,782,4,1,Not Spam
65,11,0.439,15,769,3,0,Spam
99,18,0.797,14,359,4,1,Spam
32,7,0.094,12,426,3,1,Not Spam
36,11,0.182,10,472,3,0,Not Spam
13,14,0.974,1,852,3,0,Spam
70,1,0.506,0,896,2,1,Not Spam
58,16,0.044,13,833,0,1,Spam
14,6,0.047,13,597,5,1,Not Spam
37,12,0.907,2,867,1,1,Not Spam
79,0,0.873,12,984,2,1,Spam
68,5,0.458,5,169,0,0,Not Spam
40,12,0.163,12,212,5,1,Spam
59,10,0.83,1,927,2,1,Spam
80,9,0.325,9,166,5,1,Not Spam
92,15,0.419,14,425,3,0,Not Spam
16,19,0.682,12,202,3,0,Spam
62,16,0.353,6,125,4,1,Not Spam
4,16,0.629,10,255,3,1,Spam
45,3,0.885,6,657,2,1,Not Spam
90,4,0.797,10,977,5,1,Spam
28,13,0.382,2,198,1,0,Not Spam
96,19,0.288,13,451,5,1,Spam
66,9,0.286,0,420,3,1,Not Spam
31,13,0.349,8,544,5,1,Spam
3,0,0.494,10,762,0,0,Not Spam
8,10,0.417,4,559,5,0,Not Spam
24,17,0.133,1,910,2,0,Not Spam
15,15,0.163,14,342,0,0,Not Spam
43,17,0.343,7,280,4,0,Not Spam
31,7,0.562,11,631,4,1,Spam
73,9,0.593,9,719,5,0,Spam
45,9,0.486,9,418,1,1,Spam
66,4,0.739,3,356,2,1,Not Spam
8,9,0.737,10,319,1,1,Not Spam
71,17,0.428,9,138,0,0,Spam
57,20,0.124,11,577,1,0,Not Spam
80,5,0.53,6,432,0,0,Not Spam
99,2,0.381,13,599,1,1,Spam
30,7,0.138,12,403,4,1,Spam
74,8,0.982,4,499,2,0,Not Spam
18,4,0.37,12,324,1,0,Not Spam
69,1,0.626,2,702,5,0,Not Spam
93,1,0.49,9,889,0,1,Not Spam
39,6,0.143,7,215,5,1,Spam
60,16,0.056,1,352,2,0,Not Spam
98,9,0.626,0,39,5,1,Not Spam
43,11,0.247,4,642,4,1,Spam
45,1,0.244,10,677,4,0,Not Spam
23,9,0.957,3,723,3,1,Not Spam
69,19,0.462,10,452,2,1,Spam
94,0,0.029,15,902,1,1,Spam
6,3,0.34,9,445,4,0,Spam
56,12,0.584,14,248,1,1,Spam
4,11,0.329,6,543,1,1,Not Spam
93,10,0.027,14,236,0,0,Spam
23,9,0.444,12,610,5,0,Not Spam
6,14,0.106,8,394,1,1,Not Spam
32,4,0.619,15,55,3,1,Spam
18,16,0.62,5,795,2,1,Not Spam
15,4,0.038,10,47,2,0,Not Spam
40,1,0.291,0,391,0,0,Not Spam
96,8,0.414,14,105,3,1,Not Spam
73,5,0.55,15,207,5,0,Spam
74,17,0.296,7,324,3,0,Spam
84,13,0.288,1,785,2,0,Spam
6,18,0.983,3,441,3,0,Not Spam
63,13,0.042,2,99,5,0,Not Spam
67,7,0.989,5,205,4,0,Spam
11,16,0.048,1,24,1,1,Not Spam
43,2,0.288,4,577,1,1,Not Spam
17,9,0.494,10,885,2,1,Spam
96,16,0.143,15,516,2,0,Spam
4,10,0.135,8,528,5,1,Not Spam
63,7,0.256,14,633,3,1,Spam
68,0,0.974,2,990,5,0,Spam
81,12,0.38,1,21,0,1,Spam
41,20,0.566,1,236,2,1,Spam
83,3,0.704,14,556,2,1,Not Spam
5,6,0.742,8,276,2,1,Not Spam
32,13,0.688,5,754,5,0,Not Spam
86,4,0.337,1,472,5,1,Spam
70,10,0.112,2,443,3,0,Not Spam
35,16,0.282,14,343,4,0,Spam
22,4,0.21,13,518,2,1,Not Spam
65,19,0.136,0,600,4,0,Not Spam
84,2,0.024,1,216,5,0,Not Spam
22,4,0.936,14,523,3,0,Not Spam
11,14,0.921,1,291,5,0,Not Spam
77,18,0.05,10,713,0,1,Spam
3,15,0.173,1,978,1,1,Not Spam
9,7,0.14,6,37,1,0,Not Spam
60,12,0.281,2,126,5,0,Not Spam
76,15,0.204,12,548,1,0,Spam
87,2,0.946,14,144,1,0,Not Spam
14,0,0.084,13,502,3,1,Not Spam
97,8,0.212,10,613,1,0,Not Spam
18,8,0.081,3,23,3,1,Not Spam
73,16,0.98,1,646,0,0,Not Spam
23,1,0.918,4,370,2,0,Not Spam
74,8,0.717,13,370,2,0,Spam
83,18,0.426,8,668,2,1,Spam
47,12,0.19,11,818,3,1,Spam
69,4,0.221,8,920,3,1,Not Spam
47,8,0.443,6,247,3,0,Not Spam
87,12,0.768,11,35,0,1,Spam
30,0,0.265,7,829,4,0,Not Spam
25,14,0.311,12,444,3,0,Spam
28,3,0.6,13,483,3,1,Spam
98,3,0.238,4,743,2,0,Not Spam
25,19,0.584,4,265,5,1,Spam
74,9,0.387,11,817,1,0,Spam
78,5,0.034,2,813,1,0,Not Spam
58,11,0.403,5,196,0,0,Not Spam
94,19,0.92,0,562,1,0,Spam
41,15,0.293,2,528,4,0,Spam
25,2,0.323,10,581,2,1,Not Spam
78,13,0.066,1,674,0,0,Not Spam
99,0,0.615,6,583,1,0,Not Spam
48,9,0.849,8,252,1,1,Spam
98,14,0.353,3,697,5,1,Spam
10,6,0.24,6,57,2,0,Not Spam
99,3,0.957,7,510,0,1,Spam
75,13,0.745,9,463,2,0,Spam
11,15,0.567,1,39,0,1,Not Spam
85,13,0.306,6,630,1,1,Spam
21,2,0.221,15,746,2,0,Not Spam
86,16,0.716,12,575,2,1,Spam
45,20,0.522,11,130,4,0,Spam
7,13,0.521,2,506,5,0,Not Spam
81,17,0.074,15,108,2,0,Spam
64,2,0.512,7,338,0,1,Not Spam
64,18,0.823,5,137,4,0,Spam
2,2,0.947,2,453,2,1,Not Spam
76,11,0.107,7,937,2,0,Spam
42,4,0.631,10,258,4,1,Spam
82,9,0.568,12,91,1,1,Spam
54,8,0.89,2,841,2,1,Not Spam
75,0,0.751,8,924,3,1,Spam
16,12,0.965,10,418,5,0,Spam
18,2,0.96,2,835,1,0,Not Spam
99,18,0.226,15,423,2,0,Spam
59,10,0.725,15,694,1,0,Not Spam
90,15,0.531,0,270,0,1,Spam
16,5,0.215,12,888,1,0,Not Spam
6,2,0.195,1,214,4,1,Not Spam
57,18,0.081,3,591,2,1,Not Spam
47,5,0.796,12,629,1,0,Not Spam
48,7,0.325,15,949,3,0,Spam
42,12,0.857,10,887,0,0,Not Spam
76,11,0.608,1,886,0,0,Not Spam
60,9,0.674,3,604,1,0,Not Spam
77,2,0.292,3,241,4,1,Not Spam
4,3,0.457,3,650,0,0,Not Spam
2,0,0.412,15,201,1,0,Not Spam
90,12,0.236,0,915,1,0,Not Spam
59,3,0.833,8,749,0,1,Spam
27,10,0.622,9,275,1,0,Not Spam
27,18,0.037,10,927,1,1,Spam
79,10,0.82,6,107,5,1,Spam
72,11,0.106,1,892,3,1,Spam
7,10,0.404,2,806,1,0,Not Spam
63,5,0.571,12,511,5,1,Spam
46,11,0.008,7,355,5,1,Spam
63,8,0.653,6,557,1,1,Not Spam
12,9,0.66,3,426,4,0,Not Spam
13,2,0.653,3,652,0,1,Not Spam
43,2,0.163,8,308,5,0,Not Spam
17,19,0.256,15,381,5,1,Spam
63,15,0.247,14,460,4,1,Spam
81,2,0.96,4,49,2,0,Not Spam
36,9,0.068,13,938,4,1,Spam
85,10,0.429,12,733,2,1,Spam
8,7,0.871,10,913,2,1,Spam
69,5,0.769,4,567,4,0,Not Spam
90,19,0.822,14,656,3,0,Spam
80,10,0.972,6,242,4,0,Spam
36,20,0.387,0,766,5,1,Spam
28,11,0.31,2,143,0,1,Not Spam
93,15,0.031,1,702,4,1,Not Spam
47,17,0.15,10,981,3,0,Spam
76,12,0.562,9,712,4,0,Spam
30,2,0.158,5,234,3,0,Not Spam
23,14,0.736,10,137,0,1,Spam
16,20,0.037,11,246,1,0,Spam
14,13,0.259,5,910,3,0,Not Spam
74,17,0.695,9,463,3,1,Spam
71,13,0.256,0,568,5,0,Not Spam
52,4,0.729,13,848,3,1,Spam
37,20,0.996,13,627,0,1,Spam
29,13,0.797,5,651,2,0,Spam
67,7,0.342,9,456,3,0,Not Spam
15,14,0.901,15,31,0,1,Spam
100,14,0.051,1,141,5,0,Not Spam
47,18,0.725,10,566,5,1,Spam
46,19,0.023,3,508,1,0,Not Spam
52,5,0.175,5,270,3,0,Not Spam
19,18,0.988,2,598,2,1,Not Spam
77,7,0.361,2,501,0,1,Not Spam
21,5,0.82,11,569,1,0,Not Spam
64,19,0.376,15,299,2,0,Spam
37,14,0.84,2,761,1,1,Not Spam
27,2,0.965,15,356,2,0,Not Spam
55,9,0.436,3,187,4,0,Not Spam
29,14,0.559,8,980,4,0,Spam
20,15,0.629,3,972,4,1,Spam
25,16,0.935,12,347,1,0,Spam
70,18,0.257,3,265,4,0,Spam
63,10,0.611,3,610,0,0,Not Spam
36,15,0.325,6,645,0,1,Spam
2,4,0.217,4,320,4,1,Not Spam
22,4,0.085,11,748,2,0,Not Spam
96,13,0.621,1,219,2,1,Spam
16,17,0.882,15,912,1,1,Spam
18,7,0.351,6,519,2,0,Not Spam
69,4,0.553,2,883,3,0,Not Spam
54,6,0.642,10,773,2,1,Spam
100,15,0.415,0,32,0,0,Not Spam
30,13,0.903,8,385,5,0,Spam
45,4,0.363,4,738,2,0,Not Spam
19,8,0.125,9,793,1,0,Not Spam
87,3,0.144,0,116,2,1,Not Spam
34,3,0.891,10,90,1,1,Not Spam
13,15,0.988,0,834,3,0,Not Spam
43,16,0.289,0,880,4,0,Not Spam
62,14,0.144,11,761,3,1,Spam
93,3,0.482,8,376,0,0,Not Spam
100,5,0.71,15,831,5,0,Spam
22,15,0.612,12,563,3,0,Spam
52,3,0.951,7,269,3,1,Not Spam
52,5,0.818,10,273,0,0,Not Spam
36,4,0.869,12,790,0,0,Not Spam
73,15,0.542,14,201,4,0,Spam
19,15,0.327,12,871,4,0,Not Spam
38,9,0.702,5,993,2,0,Spam
70,8,0.439,9,185,1,1,Spam
79,3,0.288,14,23,0,0,Not Spam
57,13,0.152,14,482,3,1,Spam
20,3,0.528,5,164,3,1,Not Spam
9,11,0.594,5,184,4,0,Spam
32,9,0.569,3,363,1,0,Not Spam
4,3,0.117,4,893,0,0,Not Spam
50,17,0.57,9,124,4,0,Spam
82,12,0.168,2,567,1,0,Not Spam
5,12,0.664,2,333,0,0,Not Spam
20,13,0.429,9,188,3,0,Not Spam
87,17,0.849,6,539,3,0,Spam
75,0,0.778,4,982,4,0,Spam
37,20,0.724,7,945,1,0,Spam
22,15,0.701,4,617,3,1,Not Spam
58,14,0.56,11,455,1,0,Spam
68,4,0.061,3,628,4,0,Not Spam
93,5,0.655,13,531,2,0,Spam
44,5,0.467,2,428,1,1,Not Spam
34,2,0.47,11,455,5,1,Not Spam
77,15,0.379,1,334,1,1,Spam
42,11,0.929,2,561,4,0,Spam
9,3,0.249,6,632,5,1,Not Spam
95,0,0.317,7,598,2,0,Not Spam
7,3,0.963,14,919,3,0,Not Spam
68,0,0.81,4,880,0,1,Not Spam
19,20,0.014,10,972,4,0,Not Spam
94,7,0.906,0,82,0,1,Not Spam
31,4,0.227,2,51,2,1,Not Spam
35,1,0.706,3,618,5,1,Not Spam
57,11,0.553,15,230,2,0,Not Spam
85,16,0.537,9,482,1,0,Spam
61,6,0.718,12,582,0,0,Not Spam
31,10,0.207,12,594,0,0,Spam
83,3,0.159,11,99,2,1,Not Spam
95,4,0.652,3,362,5,0,Not Spam
53,5,0.291,11,251,0,1,Not Spam
32,10,0.974,0,897,3,0,Not Spam
66,0,0.452,9,632,2,1,Spam
59,9,0.112,8,148,1,1,Not Spam
10,19,0.686,11,38,1,0,Not Spam
2,20,0.306,9,376,1,1,Not Spam
66,10,0.149,14,438,0,0,Not Spam
60,16,0.423,14,978,2,0,Spam
88,7,0.964,3,625,1,1,Spam
17,12,0.411,1,100,2,0,Not Spam
96,19,0.347,15,634,0,1,Spam
16,17,0.445,12,900,3,0,Not Spam
16,15,0.012,8,685,3,1,Not Spam
46,1,0.133,13,800,3,1,Spam
39,4,0.85,3,137,0,0,Not Spam
31,17,0.978,3,873,1,0,Not Spam
88,2,0.158,10,513,0,1,Not Spam
1,16,0.536,5,810,2,0,Not Spam
11,15,0.966,7,511,3,1,Spam
85,5,0.157,4,894,2,0,Not Spam
4,18,0.186,11,244,0,1,Not Spam
71,6,0.927,7,438,4,0,Spam
26,17,0.706,0,799,4,1,Spam
50,13,0.152,12,156,0,0,Not Spam
12,5,0.393,3,245,1,0,Not Spam
95,7,0.056,0,353,5,1,Not Spam
81,14,0.433,2,248,2,1,Not Spam
97,14,0.778,10,342,0,1,Spam
75,14,0.554,6,127,0,1,Spam
92,15,0.647,0,831,4,1,Spam
96,0,0.327,4,464,3,1,Not Spam
65,10,0.161,0,936,3,0,Not Spam
47,4,0.013,5,26,5,0,Not Spam
92,4,0.821,8,147,1,1,Spam
53,20,0.637,2,372,1,0,Spam
71,5,0.229,10,286,5,1,Spam
2,1,0.418,10,704,1,0,Not Spam
24,5,0.801,13,947,4,1,Spam
4,13,0.539,11,233,0,1,Not Spam
19,10,0.3,14,266,1,0,Not Spam
26,3,0.267,5,637,4,1,Not Spam
75,8,0.218,3,614,2,0,Not Spam
40,2,0.824,5,823,0,0,Not Spam
50,15,0.582,1,393,5,0,Spam
43,10,0.709,3,440,2,0,Spam
75,3,0.86,12,734,3,0,Not Spam
67,0,0.987,12,60,3,0,Spam
12,20,0.249,6,736,0,0,Not Spam
67,15,0.181,15,367,1,0,Not Spam
27,18,0.462,10,580,0,0,Not Spam
54,15,0.035,5,162,1,0,Not Spam
66,10,0.792,8,160,5,1,Spam
49,7,0.884,10,584,3,0,Spam
16,0,0.686,6,126,0,0,Not Spam
2,20,0.268,0,52,0,1,Not Spam
60,8,0.123,5,219,5,1,Not Spam
54,11,0.382,10,138,1,1,Not Spam
30,7,0.833,2,819,3,1,Spam
84,16,0.348,15,248,3,0,Spam
38,9,0.034,7,649,1,0,Not Spam
28,6,0.274,12,707,5,0,Not Spam
25,18,0.99,0,983,1,1,Spam
96,5,0.677,9,204,5,1,Spam
10,20,0.901,1,849,1,0,Not Spam
60,18,0.775,2,869,3,1,Spam
42,17,0.54,15,234,3,0,Spam
40,14,0.149,13,752,0,1,Not Spam
97,1,0.349,2,149,5,1,Spam
77,13,0.584,6,864,3,0,Spam
42,20,0.871,12,291,5,0,Spam
47,9,0.269,7,777,5,0,Not Spam
37,15,0.121,14,654,2,1,Not Spam
80,6,0.559,8,27,2,1,Spam
22,7,0.177,6,422,1,0,Not Spam
57,9,0.61,7,947,5,0,Spam
84,14,0.264,10,598,1,0,Spam
27,7,0.231,14,646,1,1,Not Spam
41,12,0.399,5,388,0,1,Not Spam
80,11,0.593,1,819,2,0,Spam
34,7,0.545,0,636,2,0,Not Spam
32,14,0.245,2,1000,3,0,Not Spam
90,11,0.891,8,556,2,1,Spam
89,10,0.11,15,72,3,1,Spam
66,18,0.039,12,266,5,0,Not Spam
12,13,0.603,6,356,0,1,Not Spam
40,17,0.123,1,300,1,0,Not Spam
73,12,0.505,13,52,1,0,Spam
76,3,0.952,0,818,5,0,Spam
90,16,0.699,1,567,3,1,Spam
73,18,0.617,14,362,4,0,Spam
10,8,0.575,2,910,5,0,Not Spam
96,6,0.18,15,258,3,1,Spam
98,0,0.433,13,511,5,0,Spam
48,6,0.343,5,748,0,0,Not Spam
20,6,0.953,11,196,5,0,Spam
39,19,0.242,8,63,5,0,Spam
60,6,0.472,7,323,2,1,Spam
66,7,0.938,9,689,3,1,Spam
65,15,0.789,8,288,0,0,Spam
51,2,0.965,10,702,1,1,Spam
36,12,0.608,10,752,4,1,Spam
24,9,0.334,7,419,4,1,Not Spam
27,17,0.827,6,761,3,1,Spam
2,6,0.291,5,622,5,1,Not Spam
31,20,0.165,7,941,2,1,Spam
57,20,0.706,5,990,5,1,Spam
78,4,0.639,1,450,3,1,Not Spam
66,6,0.879,12,440,4,0,Spam
29,16,0.962,8,150,4,0,Not Spam
15,3,0.857,8,429,5,0,Not Spam
12,15,0.06,2,757,5,0,Not Spam
28,18,0.665,8,244,5,0,Spam
84,9,0.785,1,162,1,0,Not Spam
24,2,0.982,11,597,2,0,Not Spam
21,2,0.375,15,559,2,0,Not Spam
10,16,0.17,13,144,4,1,Spam
78,9,0.853,2,231,4,0,Spam
18,16,0.317,15,953,3,0,Spam
88,16,0.598,13,447,3,1,Spam
14,20,0.39,5,456,1,1,Not Spam
34,3,0.402,13,611,4,0,Not Spam
58,20,0.732,3,257,3,0,Spam
76,5,0.361,7,663,1,0,Not Spam
22,11,0.693,0,347,2,1,Not Spam
70,19,0.014,12,831,4,0,Spam
36,16,0.325,5,138,0,1,Not Spam
45,16,0.319,1,65,4,0,Not Spam
36,9,0.749,5,103,3,1,Not Spam
22,6,0.315,13,813,4,1,Spam
78,15,0.633,15,371,0,1,Spam
80,12,0.689,0,32,4,0,Not Spam
61,2,0.658,14,656,3,0,Spam
100,1,0.603,1,856,2,1,Not Spam
56,15,0.414,8,191,3,1,Spam
89,5,0.373,5,253,1,1,Spam
96,5,0.565,7,200,3,0,Not Spam
33,12,0.064,6,70,1,1,Not Spam
45,6,0.876,8,800,4,0,Not Spam
36,4,0.825,8,700,1,0,Not Spam
20,6,0.346,10,414,5,1,Not Spam
18,1,0.567,3,952,4,1,Not Spam
38,16,0.932,6,847,1,0,Spam
67,12,0.272,4,819,3,0,Not Spam
23,20,0.742,6,448,0,0,Not Spam
96,20,0.083,3,293,4,1,Spam
16,15,0.523,11,880,1,0,Not Spam
59,19,0.884,9,226,0,0,Spam
69,1,0.552,10,167,1,1,Not Spam
68,4,0.616,10,319,1,0,Not Spam
21,17,0.908,0,951,1,1,Not Spam
78,6,0.715,3,472,3,1,Spam
95,10,0.696,14,568,1,1,Spam
78,10,0.586,12,692,0,1,Not Spam
70,16,0.633,9,997,5,1,Spam
12,15,0.804,14,402,1,1,Spam
16,12,0.979,2,806,5,1,Spam
81,4,0.795,8,966,2,1,Spam
87,19,0.708,4,819,4,1,Spam
14,15,0.136,3,637,3,0,Not Spam
61,15,0.817,15,553,2,1,Spam
71,15,0.736,7,252,2,0,Spam
46,13,0.77,14,653,0,0,Spam
32,5,0.231,4,148,0,1,Not Spam
15,1,0.903,15,841,5,1,Spam
44,13,0.097,2,748,5,1,Spam
17,15,0.254,15,679,3,0,Not Spam
41,19,0.663,1,589,3,1,Spam
54,12,0.674,14,950,4,0,Spam
44,14,0.313,7,256,1,0,Spam
98,11,0.702,11,601,3,0,Spam
5,8,0.388,1,985,3,1,Not Spam
27,17,0.0,13,720,5,1,Not Spam
87,20,0.163,7,773,1,0,Spam
78,13,0.883,15,594,4,0,Spam
79,19,0.223,4,504,0,0,Spam
43,3,0.113,7,260,4,0,Not Spam
97,7,0.682,15,976,1,1,Spam
31,7,0.441,4,716,0,1,Not Spam
99,15,0.797,0,790,0,0,Not Spam
17,9,0.861,11,760,0,0,Not Spam
92,20,0.846,12,242,4,0,Spam
83,16,0.313,10,118,5,1,Spam
54,0,0.506,13,778,1,1,Spam
62,17,0.65,10,576,4,0,Spam
87,9,0.322,1,930,4,1,Not Spam
32,20,0.041,13,292,2,1,Spam
40,3,0.496,15,418,3,0,Not Spam
13,0,0.013,5,536,4,1,Not Spam
84,3,0.951,2,449,2,1,Spam
35,3,0.797,7,542,5,1,Not Spam
5,3,0.192,4,979,5,1,Not Spam
73,16,0.288,2,367,1,1,Spam
29,8,0.983,11,929,2,1,Spam
70,18,0.374,9,570,4,0,Spam
25,12,0.784,6,470,1,0,Not Spam
95,3,0.447,13,970,2,0,Spam
22,4,0.864,7,61,4,1,Not Spam
66,12,0.704,3,734,1,1,Not Spam
45,15,0.023,12,113,1,1,Spam
69,4,0.294,12,505,3,0,Not Spam
91,7,0.558,10,536,5,0,Spam
89,15,0.926,8,583,4,1,Spam
72,0,0.102,5,169,3,1,Not Spam
1,5,0.601,13,736,1,1,Not Spam
84,10,0.302,0,831,1,1,Not Spam
44,15,0.889,4,518,2,1,Not Spam
87,4,0.765,4,390,3,0,Spam
96,15,0.37,6,1000,0,0,Spam
75,6,0.167,6,718,4,1,Spam
39,18,0.011,5,504,5,0,Not Spam
54,0,0.621,14,684,3,1,Not Spam
88,8,0.406,14,402,1,0,Spam
75,17,0.315,7,647,2,1,Spam
29,12,0.986,1,680,4,1,Spam
54,14,0.466,13,751,5,1,Spam
90,2,0.75,12,211,4,1,Spam
16,9,0.177,15,764,2,0,Not Spam
99,8,0.013,12,855,1,1,Spam
20,12,0.418,6,240,5,1,Spam
46,15,0.666,9,66,0,1,Spam
67,2,0.507,14,146,2,1,Spam
65,14,0.89,6,822,0,0,Spam
58,16,0.434,3,746,3,0,Not Spam
53,13,0.311,11,26,4,0,Spam
1,6,0.916,9,715,5,1,Spam
81,19,0.407,1,135,1,0,Spam
66,15,0.27,3,583,0,1,Spam
29,20,0.098,3,385,1,0,Not Spam
84,7,0.793,11,65,3,0,Not Spam
70,3,0.825,11,412,0,1,Spam
8,19,0.033,5,973,1,0,Not Spam
29,14,0.359,13,42,1,1,Spam
51,4,0.75,6,150,3,0,Not Spam
33,12,0.946,2,146,2,1,Spam
3,5,0.378,14,464,5,1,Not Spam
60,4,0.872,9,796,3,1,Spam
35,16,0.394,0,328,0,1,Not Spam
69,6,0.179,2,727,0,0,Not Spam
91,5,0.003,8,452,4,1,Spam
76,1,0.33,0,492,1,0,Not Spam
84,10,0.378,12,985,5,1,Spam
20,6,0.945,7,67,0,1,Not Spam
73,20,0.206,1,910,2,1,Spam
39,7,0.382,5,101,2,1,Spam
