Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
44,64153,668,26,417675,0.23,2,5,No
45,61277,539,12,202020,0.1,5,3,No
35,107221,586,30,98270,0.25,1,4,Yes
56,58502,694,25,472426,0.73,0,0,Yes
46,35675,817,7,81687,0.07,0,3,Yes
35,44365,359,30,172687,0.06,5,1,No
61,107812,844,5,407010,0.58,4,2,Yes
25,138384,602,28,291502,0.33,1,4,Yes
48,98229,543,7,38849,0.22,2,1,No
51,109049,506,18,67603,0.43,5,0,No
24,72148,674,23,230451,0.25,1,2,Yes
53,109157,582,23,124043,0.34,4,3,Yes
35,109247,777,11,94582,0.59,2,1,Yes
55,125711,321,0,471968,0.14,3,1,No
26,130090,648,3,275533,0.77,0,3,No
26,113321,788,22,253386,0.08,2,5,Yes
63,88078,557,12,177454,0.65,4,5,No
25,102598,346,29,350205,0.59,1,3,No
52,90902,326,26,323231,0.26,2,1,No
35,46465,326,16,398172,0.14,4,0,No
22,52286,696,18,342925,0.69,5,4,Yes
31,74795,444,18,219112,0.56,2,0,No
45,60178,821,21,82895,0.27,0,0,Yes
47,128139,420,4,364328,0.06,5,4,No
21,99183,761,27,140599,0.75,1,0,Yes
56,123845,681,10,454474,0.35,5,2,No
37,69986,717,30,115971,0.18,1,3,No
42,63201,626,6,490121,0.73,2,1,No
45,63315,690,2,273837,0.32,5,4,No
29,95396,596,10,304815,0.4,4,0,No
19,75178,383,16,37823,0.57,0,1,No
60,30745,445,10,486894,0.66,0,5,No
31,143160,470,14,346094,0.13,2,2,No
39,142658,633,18,236639,0.72,3,0,Yes
48,92354,723,7,193436,0.75,5,0,Yes
40,99637,608,15,229882,0.24,2,0,Yes
37,25028,825,20,257113,0.42,5,2,Yes
55,118261,646,14,373930,0.69,0,3,Yes
21,68566,601,2,85586,0.42,5,1,Yes
32,63722,646,29,285522,0.41,1,0,Yes
41,106623,707,23,22218,0.51,2,5,Yes
42,131074,432,5,255043,0.63,2,0,No
18,94974,405,30,239646,0.55,1,2,No
24,103692,470,2,478024,0.52,5,2,No
48,104084,549,29,412742,0.33,2,1,Yes
29,59879,843,4,85278,0.52,4,1,Yes
59,44767,561,0,123997,0.13,1,5,No
22,137523,793,21,178946,0.36,1,0,Yes
61,137353,543,30,114097,0.19,5,5,Yes
59,124417,750,13,366949,0.45,1,5,Yes
55,88099,589,11,347975,0.25,0,5,No
29,68657,562,12,86089,0.43,2,0,No
56,28498,613,13,311425,0.63,3,0,Yes
35,93667,384,24,353752,0.38,2,0,No
19,45107,714,11,205744,0.21,2,0,Yes
27,48793,628,22,412921,0.22,0,5,No
32,22696,344,30,152475,0.73,4,2,No
47,73839,632,26,284560,0.64,4,3,Yes
61,109241,764,12,46784,0.08,0,1,Yes
34,43397,499,23,117251,0.76,0,2,No
21,27704,500,5,221266,0.13,0,4,No
24,140259,628,26,68376,0.54,2,4,Yes
58,142024,539,20,278997,0.46,0,4,No
48,36442,658,14,33369,0.09,3,1,Yes
56,83788,659,27,183193,0.27,1,0,Yes
51,149576,677,21,5747,0.63,4,4,Yes
23,29765,684,22,179398,0.28,5,4,No
55,135828,764,15,381519,0.41,3,3,Yes
62,30002,521,8,175844,0.57,5,2,No
51,148781,664,7,350031,0.1,4,5,Yes
61,31390,371,4,446625,0.67,2,1,No
32,64436,539,14,205155,0.08,2,1,Yes
31,147374,803,6,496463,0.25,0,3,Yes
23,104482,713,23,394371,0.62,4,4,No
54,137540,426,16,427227,0.73,2,5,No
49,134548,786,15,351862,0.62,2,5,Yes
20,26641,826,23,237391,0.22,5,3,Yes
20,53709,547,10,191829,0.79,5,0,No
39,131119,781,6,318100,0.36,4,4,No
39,59309,611,10,196094,0.33,2,5,No
27,35624,743,27,334703,0.7,0,1,No
20,29966,582,27,79128,0.1,2,5,No
29,109350,301,1,195834,0.47,3,2,No
46,54189,373,1,330913,0.77,3,3,No
34,91301,363,27,298253,0.13,0,5,Yes
24,115758,646,5,91352,0.46,3,5,Yes
30,135123,623,2,31499,0.15,5,5,Yes
19,37223,538,0,162016,0.72,2,3,No
21,122305,696,30,364942,0.49,3,1,Yes
27,98183,636,23,179352,0.23,3,5,No
56,123552,640,22,368772,0.28,2,5,No
41,24959,578,19,388995,0.44,4,4,No
34,47257,652,15,416477,0.59,0,4,No
23,117520,762,13,179719,0.42,4,4,Yes
36,70802,761,16,325885,0.19,4,5,No
22,107748,592,17,290489,0.58,3,5,Yes
49,144125,706,24,408327,0.14,1,5,Yes
27,136949,461,3,414605,0.66,4,2,No
26,143795,802,2,108837,0.35,2,2,Yes
44,47215,747,7,194001,0.54,2,4,No
30,75046,754,3,145785,0.31,2,2,No
36,140966,564,22,239551,0.55,1,3,Yes
38,122193,431,14,434862,0.72,1,5,No
41,141585,419,12,418069,0.58,5,4,No
55,114593,518,13,145085,0.55,0,2,No
21,54094,716,29,124021,0.62,1,5,Yes
41,58669,804,13,126321,0.43,0,5,Yes
52,56126,599,4,8093,0.22,5,3,Yes
20,119889,408,4,445760,0.66,2,3,No
21,99036,537,26,475056,0.54,1,2,No
54,129864,592,21,448225,0.29,3,4,Yes
57,140333,486,27,365201,0.26,5,4,No
52,36772,335,12,162953,0.42,3,2,No
48,68586,555,3,241994,0.21,3,2,Yes
61,71943,734,17,166839,0.71,1,0,Yes
42,88868,307,5,438961,0.64,1,3,No
57,69855,477,28,105854,0.28,1,4,Yes
30,149948,541,4,326674,0.09,3,1,No
21,42218,340,2,38993,0.09,2,3,No
63,121124,656,19,479763,0.27,4,5,Yes
31,101008,412,2,32132,0.16,2,4,No
30,77205,465,2,177685,0.7,1,5,No
44,24959,803,19,241829,0.37,4,0,Yes
23,102979,377,1,61552,0.31,5,3,No
34,65134,495,19,211139,0.21,4,3,Yes
53,45874,701,25,75092,0.68,2,5,No
57,21301,363,26,138789,0.64,3,4,No
52,78017,724,17,266669,0.34,0,1,Yes
34,63319,341,29,106696,0.18,3,2,No
58,109616,672,9,422754,0.76,3,1,No
19,106219,605,23,247862,0.29,4,5,No
30,115192,508,25,440238,0.63,1,0,Yes
19,42455,766,20,306034,0.4,1,3,Yes
45,24112,603,28,189752,0.64,4,5,Yes
60,77033,691,6,211408,0.41,3,5,No
43,131067,452,26,251841,0.74,2,4,Yes
39,130078,661,19,306551,0.65,5,3,No
64,78360,563,25,290546,0.25,0,2,No
60,143089,515,21,256865,0.37,3,1,Yes
20,102418,842,28,163296,0.13,3,1,Yes
52,52145,823,27,199320,0.73,0,0,Yes
29,126924,493,13,116749,0.1,2,4,No
41,52735,326,9,337430,0.06,0,2,No
22,92781,345,19,280964,0.42,4,5,No
37,130135,357,30,265034,0.5,0,2,No
56,146031,312,15,368102,0.22,0,4,No
56,148305,348,5,250915,0.48,3,0,No
30,87641,393,16,255056,0.72,3,5,No
58,128049,750,5,302981,0.52,1,2,No
62,41711,678,21,219955,0.39,0,0,No
29,25630,309,17,419194,0.16,4,4,No
30,85488,815,27,411929,0.18,1,4,Yes
27,23206,523,9,307575,0.41,5,4,No
50,148843,680,9,298351,0.4,0,2,No
57,76289,840,8,207911,0.44,3,4,Yes
33,38953,601,30,273286,0.43,4,2,Yes
62,120932,502,21,270899,0.31,2,0,Yes
52,30068,495,27,249805,0.57,1,3,No
20,147874,621,14,333510,0.21,3,0,No
22,98930,717,10,264019,0.69,2,2,Yes
43,75916,641,28,116929,0.2,0,1,Yes
28,21067,688,6,175414,0.36,4,1,No
24,70658,308,17,346373,0.21,3,5,No
27,72165,831,1,273265,0.51,3,3,Yes
59,100781,448,1,164376,0.41,4,4,No
51,29859,682,25,53294,0.33,3,0,Yes
20,49164,828,12,355138,0.41,3,0,Yes
25,124946,311,10,69902,0.37,0,2,No
48,100913,775,24,235718,0.69,1,5,Yes
28,147580,352,18,244732,0.14,2,3,No
62,122370,735,28,310848,0.64,5,4,Yes
24,119251,505,19,225671,0.54,4,3,Yes
62,40773,353,0,443474,0.31,2,1,No
19,77295,789,16,258089,0.74,4,5,No
23,53939,643,19,301756,0.18,5,3,Yes
58,68599,468,29,182089,0.28,4,4,No
49,26114,460,17,382293,0.33,3,5,No
37,118475,826,7,363225,0.54,5,4,Yes
51,140370,826,12,384823,0.76,5,0,Yes
33,32818,586,3,421443,0.5,0,0,Yes
42,29335,711,18,326066,0.69,4,4,No
29,128355,821,2,332880,0.73,5,0,Yes
24,75008,498,5,87435,0.4,2,0,No
56,91745,460,27,469623,0.4,1,0,No
34,63148,688,28,247893,0.24,2,4,No
62,145373,773,5,420050,0.5,5,0,Yes
28,23577,680,21,429541,0.14,0,1,Yes
23,93916,423,5,222831,0.53,1,5,No
40,24076,371,23,296690,0.72,3,4,No
44,52925,467,7,93410,0.62,2,3,No
63,126081,583,24,425188,0.54,2,5,No
23,71869,793,16,201531,0.68,5,2,Yes
55,79314,335,9,450599,0.6,4,5,No
19,61205,474,23,270840,0.45,4,2,No
39,31095,498,4,243843,0.44,1,1,No
37,133583,415,18,57445,0.13,3,4,Yes
42,104715,614,10,356065,0.38,4,3,Yes
32,125504,519,9,154085,0.44,5,4,No
46,76680,433,2,418618,0.4,2,3,No
25,48400,421,21,435473,0.63,1,3,No
54,104297,720,23,127251,0.17,4,4,Yes
50,133151,791,9,334696,0.65,4,5,Yes
39,127345,588,1,329561,0.61,0,0,No
64,87346,352,27,46126,0.73,1,2,No
22,107110,504,8,38743,0.33,1,0,No
56,140120,647,4,353611,0.18,5,2,Yes
35,48562,350,20,307217,0.62,3,0,No
55,60663,339,16,284387,0.49,4,4,No
54,38510,549,5,287472,0.58,1,4,No
47,81608,517,28,5209,0.8,5,3,Yes
48,92489,478,10,14800,0.2,3,1,Yes
27,72182,850,26,70749,0.36,4,4,Yes
32,124627,482,4,354961,0.19,2,2,No
59,107667,463,6,295151,0.7,0,3,No
61,46883,676,6,305694,0.06,3,2,Yes
35,123909,796,3,438386,0.15,0,0,Yes
40,91427,760,20,423764,0.24,2,1,Yes
50,55844,773,9,164447,0.63,1,4,Yes
33,38728,336,29,133396,0.52,4,0,No
55,118923,618,23,332983,0.34,1,3,Yes
52,31094,711,17,126964,0.17,0,2,Yes
51,22407,655,0,192224,0.29,1,5,Yes
45,75412,528,13,228019,0.61,1,1,Yes
19,32644,563,5,357238,0.34,3,4,No
47,121308,786,10,55012,0.4,5,2,Yes
30,105834,651,13,222039,0.51,3,4,No
58,128982,741,19,449223,0.73,2,4,No
33,80746,758,28,470703,0.24,3,2,Yes
22,72748,324,25,475405,0.39,3,4,No
45,79021,430,2,433151,0.28,3,3,No
56,82651,669,15,338639,0.4,3,1,Yes
62,56807,735,15,219625,0.57,5,0,Yes
37,54072,523,6,102489,0.41,2,1,No
41,58398,651,7,433458,0.68,3,0,No
44,48669,784,26,215463,0.46,3,3,Yes
47,50161,496,27,485176,0.34,0,1,No
62,27282,408,3,367825,0.64,3,3,No
44,46539,519,11,264297,0.37,2,2,No
43,23307,618,11,31326,0.44,5,0,No
24,37745,381,30,491010,0.8,2,2,No
59,59433,836,9,397338,0.64,1,2,No
64,122598,731,11,352475,0.69,3,1,Yes
55,54555,307,10,320955,0.49,4,4,No
22,21073,448,10,205883,0.31,1,4,No
40,52683,397,14,58537,0.79,2,3,No
45,45741,400,5,62829,0.23,1,1,No
51,42286,666,28,14552,0.7,4,2,Yes
32,23599,761,26,471027,0.73,0,5,No
49,148513,713,10,20485,0.66,4,3,Yes
43,47293,558,30,431756,0.14,5,2,No
48,35389,655,1,344649,0.69,5,3,No
36,129649,310,23,318128,0.55,1,5,No
26,32318,715,21,182185,0.56,3,0,Yes
46,68875,549,26,143677,0.64,0,3,Yes
56,23055,849,8,104603,0.42,5,3,Yes
21,141164,421,10,86389,0.25,4,2,No
20,102579,364,15,160829,0.48,3,4,No
46,26320,601,12,391286,0.13,4,2,Yes
28,124817,424,12,49865,0.56,2,1,Yes
50,24642,611,21,67811,0.41,3,2,Yes
55,112694,490,21,13337,0.43,2,5,No
28,29321,749,27,239539,0.19,0,4,Yes
44,99968,458,17,82670,0.08,0,1,Yes
50,108293,652,20,400055,0.51,0,5,Yes
38,79618,562,24,238970,0.54,0,4,Yes
56,122770,705,0,218794,0.42,2,1,Yes
48,148099,316,19,473942,0.62,2,2,No
55,46044,559,9,58102,0.47,5,4,No
63,41971,654,25,284846,0.69,1,5,No
19,144982,788,29,21359,0.27,1,5,Yes
44,129762,513,18,355182,0.23,2,4,Yes
53,134183,538,16,299658,0.25,0,5,Yes
28,137159,479,0,239002,0.07,1,5,No
64,149338,718,30,475742,0.73,3,0,Yes
35,45727,442,0,441434,0.8,2,0,No
18,42559,616,16,401156,0.66,3,3,No
52,93820,543,14,28953,0.36,0,0,Yes
52,129062,531,28,197477,0.32,5,4,Yes
48,103201,602,1,209006,0.63,2,3,No
45,47476,630,10,43226,0.43,1,2,Yes
56,148901,547,20,7052,0.75,5,3,Yes
18,82683,582,1,453822,0.26,1,5,No
42,30991,586,19,443028,0.29,3,1,No
60,105097,331,8,404521,0.8,2,3,No
55,140355,799,18,406623,0.78,5,0,Yes
37,90047,829,1,267929,0.71,0,2,Yes
20,30796,680,15,241355,0.35,4,1,No
19,23881,362,19,203243,0.68,4,3,No
35,35668,427,8,478031,0.26,5,2,No
61,120717,827,19,389170,0.24,0,0,Yes
27,54312,462,30,150344,0.46,1,2,No
22,48106,550,27,277635,0.7,4,2,No
26,112758,594,20,344624,0.12,0,1,Yes
19,35729,478,3,401325,0.47,5,4,No
51,149354,528,28,410731,0.51,5,0,No
55,90320,693,23,387885,0.48,5,1,No
48,74913,695,29,435988,0.21,3,1,Yes
27,77026,371,12,420356,0.1,1,1,No
29,79402,617,14,77981,0.72,0,4,No
53,141649,678,30,300196,0.48,5,4,Yes
38,123930,435,19,311685,0.63,3,3,No
64,57282,677,1,134672,0.32,2,3,Yes
23,119449,418,27,244578,0.08,4,0,Yes
20,94638,829,19,138485,0.24,4,5,Yes
27,129802,822,17,416243,0.11,4,0,Yes
22,58218,686,24,470987,0.11,0,4,Yes
63,37950,568,26,407535,0.21,2,4,No
43,79739,823,29,426264,0.53,0,4,Yes
38,137693,846,23,456829,0.66,5,1,Yes
62,24507,785,8,428588,0.67,0,4,Yes
43,66303,737,19,76871,0.75,2,1,Yes
55,122552,410,0,492106,0.54,5,1,No
61,99059,621,2,54795,0.06,5,0,No
43,44667,826,22,200879,0.33,3,2,Yes
25,23992,476,16,126999,0.13,5,3,No
22,126826,850,10,69394,0.63,1,3,Yes
32,93563,837,23,97890,0.14,4,0,Yes
33,107680,772,24,439201,0.13,2,0,Yes
18,45530,687,7,375685,0.07,3,4,No
33,130276,397,20,369385,0.77,5,4,No
54,35305,710,11,75343,0.64,2,4,No
20,129097,674,10,413166,0.3,1,1,Yes
64,142733,469,29,339016,0.33,2,1,Yes
48,72129,355,27,142596,0.09,2,4,No
30,107267,624,12,481161,0.17,3,1,No
33,106209,559,14,459390,0.28,4,0,No
60,118833,639,24,305634,0.34,4,4,Yes
38,72044,703,19,317364,0.51,3,3,Yes
19,111378,831,24,440114,0.31,3,3,Yes
44,109363,473,16,435082,0.77,0,5,No
55,78817,837,11,20265,0.31,0,1,Yes
43,123038,459,26,211272,0.76,1,3,No
55,66666,309,18,360903,0.6,0,4,No
63,46173,555,19,34830,0.72,0,3,Yes
42,38909,643,10,84138,0.58,2,0,No
28,83967,835,9,408733,0.48,2,1,Yes
25,51007,672,16,480311,0.43,3,3,No
25,32985,734,27,406311,0.27,5,1,No
50,138449,345,21,314529,0.27,4,0,No
24,42525,354,12,317439,0.22,1,3,No
55,132293,377,15,289421,0.34,0,5,No
38,121046,790,30,94261,0.15,2,4,Yes
25,57403,571,19,483646,0.34,4,2,No
38,57193,849,19,101714,0.68,0,3,Yes
37,126965,410,16,451430,0.7,5,0,No
25,23830,314,4,176637,0.53,4,5,No
63,76144,377,8,464702,0.24,2,5,No
48,20533,800,21,238812,0.23,3,2,Yes
46,132554,717,30,368192,0.26,5,5,Yes
26,40946,574,23,447098,0.43,5,3,No
32,43504,793,26,259072,0.78,0,1,Yes
47,130551,496,3,58822,0.13,0,0,No
43,75715,675,8,6920,0.43,1,3,Yes
27,48255,362,15,145948,0.56,0,0,No
46,76441,660,6,420212,0.23,2,4,Yes
33,56855,843,13,404635,0.78,4,2,No
53,61721,409,13,276304,0.31,5,2,No
37,131597,493,6,36706,0.75,4,4,No
62,61850,818,23,437156,0.5,3,2,Yes
54,120659,758,15,305842,0.05,5,2,Yes
39,54723,600,17,205416,0.28,5,5,No
24,55739,795,27,442491,0.07,3,4,Yes
40,149357,448,5,445640,0.34,2,1,No
58,147929,760,6,173578,0.75,4,5,Yes
57,25539,438,18,27879,0.63,5,2,No
46,93029,591,7,265627,0.52,3,1,Yes
33,84509,634,0,251864,0.45,5,0,No
55,136360,483,16,477356,0.33,3,0,Yes
45,121140,606,25,156845,0.21,1,2,Yes
55,41311,561,18,477560,0.1,1,0,No
48,123243,609,21,345714,0.19,2,4,Yes
31,89180,643,6,8884,0.31,2,2,No
50,136985,723,17,104036,0.44,2,4,Yes
26,105981,813,29,219573,0.2,2,1,Yes
44,55934,823,5,36803,0.78,4,3,Yes
41,29511,560,27,156135,0.11,0,3,No
30,20183,661,20,287380,0.12,2,5,Yes
43,29475,468,30,429478,0.56,1,2,No
46,104766,499,5,449795,0.62,5,4,No
60,83130,684,0,218315,0.78,0,3,No
45,79577,611,29,369147,0.45,0,2,Yes
45,146968,611,9,75717,0.17,4,5,Yes
25,46008,694,22,458552,0.75,3,3,No
40,96868,650,7,389145,0.79,5,5,No
46,67941,327,29,233170,0.74,5,3,No
22,62756,432,6,23484,0.7,0,0,No
59,90258,679,8,230681,0.11,4,2,Yes
24,100730,827,0,461242,0.69,4,5,Yes
59,112167,586,25,476720,0.76,4,5,No
53,47912,583,24,375532,0.46,2,3,No
58,102702,526,10,280424,0.63,5,5,Yes
44,70659,726,26,265964,0.55,3,2,No
63,66840,326,28,7754,0.27,2,0,No
19,101512,631,30,481608,0.49,1,2,Yes
42,147750,416,2,317402,0.72,3,0,No
26,58623,388,17,48386,0.42,2,3,No
44,83303,421,5,36365,0.49,3,5,No
18,66062,332,10,348497,0.45,1,5,No
40,76690,697,4,165676,0.26,2,3,Yes
27,97582,824,30,6803,0.53,3,3,Yes
59,118980,323,19,129907,0.43,1,0,No
42,43634,624,3,144344,0.22,5,1,No
20,144710,333,7,233058,0.72,4,0,No
23,142501,546,9,388489,0.76,3,0,No
23,24090,318,28,479420,0.09,1,5,No
19,65266,329,2,110210,0.52,5,4,No
35,50008,348,12,294261,0.36,4,3,No
40,107643,479,16,223347,0.44,1,3,Yes
19,78704,669,4,180771,0.33,5,4,Yes
29,131081,694,7,204596,0.41,5,5,Yes
39,82866,795,18,274348,0.29,5,1,Yes
54,137374,730,17,476780,0.14,0,2,Yes
37,28382,506,0,472268,0.28,1,3,No
56,67774,334,28,67519,0.55,2,3,No
41,94570,712,3,430080,0.09,2,0,Yes
37,94062,663,26,498881,0.34,2,1,Yes
18,109609,609,17,55386,0.08,2,1,Yes
18,66698,578,13,234123,0.32,5,5,No
34,21110,451,23,21486,0.12,5,1,No
18,135266,526,10,150846,0.3,0,1,No
62,101981,542,28,108216,0.68,0,4,No
47,20386,309,30,202354,0.51,0,0,No
58,78513,691,25,412589,0.56,4,5,Yes
64,104120,347,27,435892,0.43,3,4,No
20,131210,503,8,8691,0.74,2,4,Yes
63,119987,456,12,49445,0.46,3,2,Yes
28,67801,325,25,161895,0.13,2,0,No
41,134012,720,16,106368,0.75,2,1,Yes
39,116085,563,14,321708,0.15,2,5,No
61,91857,828,1,203327,0.8,0,0,Yes
62,109976,769,5,187426,0.38,5,1,Yes
43,51566,553,28,354215,0.11,4,2,Yes
30,126982,845,25,491633,0.7,2,3,Yes
18,52521,446,27,404242,0.12,2,4,No
41,130228,625,6,179568,0.18,2,2,Yes
27,43798,637,1,281217,0.36,1,4,Yes
52,33565,417,23,420052,0.56,2,5,No
41,43027,464,12,201258,0.14,0,1,No
45,127036,849,9,143256,0.52,0,5,Yes
53,117631,497,15,196901,0.64,3,1,Yes
33,25631,673,8,268933,0.14,5,2,No
57,109865,428,7,297497,0.54,5,3,No
33,128556,713,24,293484,0.77,0,3,Yes
34,76878,679,14,52343,0.78,3,4,Yes
32,65206,300,21,164005,0.17,4,1,No
33,123473,466,26,232673,0.62,1,1,No
32,78582,315,6,411902,0.68,0,3,No
51,78334,411,21,478103,0.72,2,1,No
28,92323,667,22,165330,0.29,4,5,No
18,73619,401,18,130877,0.25,2,1,No
32,123536,705,3,300171,0.09,3,2,Yes
43,46875,806,8,416518,0.35,3,3,Yes
21,44514,339,18,388336,0.14,1,3,No
60,42580,847,1,485654,0.64,4,5,Yes
22,148129,680,27,191827,0.16,3,5,Yes
52,105827,815,28,183074,0.66,2,0,Yes
30,24288,796,26,357239,0.13,5,5,Yes
27,26734,580,6,397707,0.41,0,3,Yes
28,103000,650,21,380714,0.34,0,3,Yes
35,59008,633,18,293506,0.5,5,5,Yes
51,69349,823,5,274396,0.44,4,0,Yes
56,27814,582,14,126918,0.5,4,1,No
58,63154,618,6,201707,0.05,3,1,No
59,27851,713,5,205513,0.15,0,4,Yes
40,144478,313,0,20090,0.44,5,1,No
24,21600,355,27,40110,0.22,1,3,No
56,76614,702,13,78627,0.11,5,4,Yes
20,92402,641,0,319529,0.21,1,4,Yes
29,23692,498,24,272168,0.63,5,5,No
24,146745,591,5,278585,0.46,5,5,Yes
43,78027,740,27,248131,0.19,5,1,Yes
50,137771,377,17,480463,0.06,5,4,No
54,40373,411,30,178383,0.32,5,0,No
32,118636,834,26,425603,0.32,5,4,Yes
19,148219,674,16,334969,0.6,1,2,Yes
58,132013,415,26,121053,0.74,1,0,Yes
24,82805,441,27,81890,0.33,3,3,Yes
49,132413,496,1,409507,0.57,5,1,No
21,100383,839,7,394578,0.53,2,1,No
37,34507,598,20,167458,0.37,1,5,No
53,82931,375,22,492030,0.1,3,2,Yes
49,95499,829,22,383240,0.41,1,1,Yes
45,91642,399,1,276846,0.32,1,3,No
30,92869,778,15,365667,0.46,5,4,Yes
18,134362,767,3,231138,0.14,2,1,Yes
52,117449,591,1,109711,0.59,1,3,Yes
47,116819,424,22,441344,0.64,3,5,No
53,59423,818,4,479157,0.34,5,0,Yes
42,123612,322,16,116895,0.18,3,3,No
33,115351,461,1,294906,0.52,0,5,No
36,106120,805,21,139311,0.77,4,2,Yes
18,137409,320,13,460090,0.58,1,3,No
22,110918,763,19,252029,0.14,5,1,Yes
39,86600,782,6,462187,0.35,1,4,No
41,61848,801,14,17567,0.74,3,3,Yes
60,129419,608,17,90737,0.53,1,2,No
62,26820,502,12,11857,0.16,5,0,Yes
54,28512,715,11,332747,0.59,3,2,No
53,56725,441,1,342543,0.32,0,5,No
53,71534,406,11,63086,0.42,5,0,No
21,105151,828,5,356289,0.36,1,3,Yes
53,145191,836,23,299414,0.59,5,4,Yes
35,59776,590,28,125071,0.21,5,2,Yes
33,80945,610,0,7012,0.34,0,4,Yes
58,134348,684,20,64049,0.61,0,5,Yes
35,103420,352,0,227630,0.58,4,3,No
39,67455,482,14,89989,0.2,3,4,No
19,103488,668,26,356730,0.31,0,4,Yes
38,140580,312,15,464042,0.06,3,2,No
53,72433,459,21,44080,0.45,4,3,No
61,29711,583,6,324023,0.26,3,4,No
56,79262,586,21,467431,0.06,5,0,Yes
64,106009,307,13,451278,0.37,4,1,No
56,103785,371,28,239027,0.75,1,0,No
46,29597,397,24,70888,0.74,4,5,No
43,80067,386,18,383095,0.33,4,4,No
38,107520,400,23,416426,0.39,4,3,No
34,68022,580,18,304290,0.23,2,0,No
33,140743,588,26,233800,0.1,0,3,Yes
48,101924,495,30,121293,0.57,3,5,Yes
26,132673,690,27,361092,0.65,5,0,Yes
48,126263,749,28,266185,0.71,3,3,Yes
31,135856,667,28,303310,0.75,2,4,Yes
54,38782,729,22,386383,0.74,1,2,Yes
19,71782,395,29,139078,0.07,5,0,Yes
63,92144,560,12,137076,0.78,0,5,No
31,118651,811,20,445796,0.33,0,3,Yes
50,75013,420,11,142039,0.71,0,0,No
52,130716,665,28,208036,0.38,0,3,Yes
56,128309,631,0,433062,0.37,2,3,No
64,138030,351,30,23879,0.06,3,2,No
37,92036,695,26,7261,0.09,1,3,Yes
19,55342,617,11,426556,0.55,5,0,No
58,105745,576,3,203345,0.75,5,5,No
36,40977,493,29,299467,0.22,1,4,Yes
54,123576,320,28,303008,0.12,1,5,No
35,77396,698,26,275071,0.21,2,1,Yes
33,134836,501,14,463100,0.21,2,3,No
21,126998,765,24,433428,0.27,4,1,Yes
29,70021,450,15,87256,0.12,2,4,No
46,89057,458,14,352047,0.23,0,5,Yes
24,147194,609,7,440143,0.74,3,1,No
31,138559,803,18,126686,0.72,1,3,Yes
29,86836,325,14,321294,0.29,2,0,No
52,47075,365,17,374311,0.8,3,5,No
22,109515,562,10,194719,0.27,0,5,No
34,50802,771,8,18056,0.59,2,2,Yes
59,97761,466,0,409078,0.53,2,5,No
49,97017,453,8,15798,0.1,3,3,No
27,106753,642,27,373635,0.31,5,3,Yes
60,130349,712,22,195130,0.76,5,2,Yes
34,75822,483,11,56747,0.09,0,2,Yes
22,71603,493,1,40738,0.18,2,5,Yes
62,122689,301,10,237645,0.78,3,2,No
59,100291,514,20,196017,0.08,0,2,Yes
26,110450,782,13,480614,0.38,2,2,Yes
50,55592,331,1,284371,0.74,5,3,No
53,76006,314,14,170465,0.76,2,1,No
53,46269,617,20,88800,0.78,1,0,Yes
35,124268,542,22,131531,0.41,4,3,No
26,70138,316,20,326605,0.11,0,4,No
46,82398,833,17,62848,0.63,3,5,Yes
31,110091,380,26,29685,0.58,1,3,No
42,39874,735,13,96517,0.48,2,5,No
32,77228,307,20,124180,0.72,3,3,No
23,82670,586,27,270624,0.73,1,1,No
59,145613,485,11,242918,0.56,1,5,No
46,122071,823,9,20860,0.13,5,2,Yes
32,131880,721,13,73578,0.12,5,5,Yes
46,130572,765,21,253596,0.36,4,4,Yes
21,136694,382,14,324374,0.27,5,1,No
35,27925,782,4,324170,0.15,1,0,Yes
61,23107,624,1,11564,0.51,0,4,Yes
56,106388,718,21,287156,0.56,4,4,Yes
33,115719,350,5,59169,0.57,4,1,No
28,138018,326,11,488438,0.18,2,4,No
31,47617,844,1,230488,0.28,2,3,Yes
20,94258,361,28,293485,0.2,0,3,No
59,70075,470,28,454974,0.5,3,2,No
55,146998,585,3,481337,0.48,5,1,No
62,42631,416,6,313985,0.43,5,3,No
59,143120,303,15,359728,0.27,0,4,No
35,82444,365,0,310479,0.23,4,4,No
37,117158,359,0,60155,0.72,2,3,No
42,136584,801,13,103314,0.09,0,1,Yes
55,27883,528,10,217219,0.54,2,1,Yes
30,39708,399,11,34527,0.06,0,0,No
21,66221,418,10,362610,0.2,5,1,No
31,37197,368,5,446991,0.27,0,5,No
50,41134,520,22,261253,0.71,1,5,No
45,125922,522,11,244157,0.15,0,5,Yes
54,53550,803,20,55653,0.75,2,3,Yes
25,34642,510,30,160776,0.66,0,0,No
61,40439,561,11,369051,0.56,3,4,No
51,117779,817,9,254955,0.36,5,3,Yes
61,126093,547,7,300201,0.73,5,2,No
22,44583,556,26,108992,0.45,1,2,Yes
22,113885,362,19,274537,0.33,0,1,No
48,99538,691,18,80404,0.49,3,0,Yes
62,82014,839,6,247812,0.22,2,0,No
26,39523,716,13,438589,0.25,3,4,No
59,130285,352,3,359100,0.74,5,1,No
49,90543,337,0,89613,0.65,1,0,No
50,105971,607,26,64171,0.44,2,3,Yes
20,125879,352,7,296480,0.36,0,4,No
47,110629,751,4,194786,0.66,0,0,Yes
29,137878,760,28,411201,0.48,3,2,Yes
