Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
40,25.62,9863.77,22,5,4,12,11,No
44,64.52,3997.48,31,4,10,1,25,Yes
63,29.99,3839.41,58,5,3,36,13,No
23,71.08,6555.9,69,1,5,24,14,No
55,107.09,9634.41,19,3,5,1,19,Yes
19,81.09,9773.99,53,1,7,36,6,No
39,69.88,7218.46,2,3,7,36,17,Yes
37,35.49,7668.76,53,3,0,36,10,No
42,51.84,5852.32,67,3,8,36,9,No
32,33.02,7679.87,47,4,9,36,13,Yes
66,124.97,8667.91,53,7,0,1,29,Yes
46,37.58,5117.91,57,5,2,36,2,No
25,97.4,6388.69,25,3,6,12,17,Yes
54,64.56,5604.51,35,2,4,24,11,No
66,49.38,5843.47,29,6,5,1,20,Yes
69,103.13,8955.46,17,6,7,1,0,Yes
50,79.41,3878.36,49,3,3,24,29,No
39,72.02,2477.75,56,5,3,1,12,No
67,97.07,4834.66,3,5,7,36,1,Yes
64,83.86,2476.81,22,7,2,36,14,No
22,59.45,5234.8,14,7,5,24,30,Yes
56,92.68,9083.33,3,4,3,1,10,Yes
35,107.03,6365.62,38,3,5,12,5,Yes
55,23.47,8626.61,21,2,3,24,5,No
54,80.56,2078.81,51,4,1,1,27,Yes
47,27.5,9058.3,24,4,9,1,23,No
68,44.23,6216.98,45,3,10,24,24,Yes
48,92.87,801.72,69,3,10,36,24,Yes
27,132.6,6514.63,44,4,2,24,22,Yes
32,134.76,9538.27,47,4,10,24,11,Yes
59,29.09,1252.09,57,4,7,24,15,No
65,74.48,6033.33,19,1,0,24,15,No
61,95.79,9197.05,34,4,10,24,9,No
35,39.12,592.1,3,5,9,36,16,No
40,119.51,6493.67,39,6,5,12,19,Yes
50,116.75,5011.57,60,2,8,36,22,Yes
33,137.43,3796.4,10,2,0,12,1,Yes
55,21.1,6461.6,40,6,3,36,27,No
52,48.17,1000.67,2,3,6,24,24,Yes
51,127.53,7654.1,45,7,5,1,12,Yes
45,107.18,542.56,27,4,5,12,16,Yes
19,136.27,3415.89,53,2,8,12,8,Yes
47,27.43,5287.61,9,2,7,1,14,No
30,97.61,4081.71,1,5,4,12,6,Yes
58,93.98,3421.02,33,5,10,36,12,Yes
33,24.64,8392.93,38,1,10,12,9,Yes
22,86.76,9380.91,57,6,1,36,21,No
45,99.24,8800.27,33,1,2,24,29,Yes
56,44.87,5463.1,48,2,9,12,27,Yes
62,55.53,8899.56,3,3,2,12,22,Yes
37,103.25,9248.18,32,2,3,12,17,Yes
41,80.88,4387.76,21,3,1,36,9,Yes
44,131.54,3192.74,68,7,7,24,27,Yes
47,64.51,1433.52,17,2,7,1,17,Yes
62,54.67,5051.37,42,5,7,1,13,No
44,148.03,9489.82,68,4,9,1,18,Yes
43,138.45,5828.62,12,2,4,36,21,Yes
24,23.77,6841.84,45,1,9,1,0,No
59,120.19,1572.4,36,7,5,12,26,Yes
64,34.34,1863.44,51,7,5,24,3,No
55,23.57,4912.5,7,3,6,24,23,No
22,55.58,9537.02,33,3,0,36,23,No
40,55.01,3927.45,48,2,9,12,13,No
45,126.51,8836.1,66,3,2,1,4,No
51,112.39,1642.74,33,1,10,24,22,Yes
32,147.61,6361.66,27,5,2,12,4,Yes
49,112.5,6205.82,47,4,10,12,19,Yes
43,74.37,8668.81,66,4,6,36,21,No
65,110.86,531.51,43,3,5,36,13,Yes
48,149.93,2304.35,19,2,8,12,7,Yes
36,112.32,2587.03,68,3,8,36,11,No
26,119.02,9524.68,10,7,8,12,25,Yes
46,141.99,1960.09,22,1,3,36,16,Yes
68,34.77,851.14,66,6,2,24,2,No
56,111.62,5577.38,2,2,3,36,3,Yes
21,130.6,5521.31,18,5,2,12,4,Yes
20,144.07,8518.45,19,1,6,24,0,No
46,47.43,9514.17,30,5,10,12,24,Yes
69,85.51,5616.18,6,2,2,12,23,Yes
28,108.47,9334.94,27,5,0,36,1,No
50,52.17,7389.01,15,1,7,24,4,Yes
55,98.06,3013.31,31,1,5,12,24,Yes
28,53.49,9320.0,44,3,4,1,28,Yes
44,63.35,6840.71,10,6,7,36,18,No
50,77.4,4433.91,21,2,10,24,4,No
38,88.79,6962.3,47,4,7,24,24,Yes
56,78.42,4312.47,55,7,2,12,21,No
48,84.12,1584.75,36,6,2,24,12,No
55,58.82,7330.3,58,4,9,24,4,No
63,40.67,8328.83,19,5,6,1,7,No
19,26.16,7423.66,64,4,2,24,29,No
44,45.48,2676.59,10,4,8,1,20,Yes
53,95.65,9588.03,49,7,7,36,8,No
28,122.2,739.92,54,1,7,36,14,No
64,42.0,3660.51,61,1,8,36,26,No
35,34.11,2970.88,59,1,7,24,28,No
18,117.41,957.2,2,4,3,36,2,Yes
52,59.67,4354.43,8,5,6,1,0,Yes
52,143.69,6419.59,19,2,5,24,19,Yes
48,112.86,8884.25,68,7,0,24,6,No
45,62.48,9902.05,14,3,4,1,12,No
56,57.64,8176.85,22,5,1,1,2,Yes
18,88.08,4952.46,17,7,8,1,28,Yes
42,30.29,7375.19,63,7,10,36,9,No
60,35.3,8514.43,26,1,2,24,23,Yes
55,42.86,4920.42,36,5,6,12,17,No
37,120.71,7958.02,45,2,1,12,15,Yes
20,86.8,5085.2,30,6,6,24,8,No
68,21.37,4171.71,21,1,3,24,14,Yes
19,107.56,5497.86,20,2,10,1,13,Yes
35,75.08,6920.62,42,6,5,36,18,No
61,86.41,7405.38,56,3,8,1,26,Yes
27,47.84,3888.99,12,5,7,1,29,Yes
22,91.73,5927.54,8,3,8,12,5,Yes
26,147.29,9143.77,63,7,4,36,6,No
19,29.55,9774.97,56,4,4,24,4,No
51,56.91,2658.86,7,5,3,24,25,Yes
55,51.59,2331.9,62,7,8,12,12,No
48,52.31,6928.51,61,6,9,1,4,Yes
27,69.23,4439.5,10,4,7,36,13,Yes
67,126.35,730.11,50,2,5,1,0,Yes
29,138.67,3795.19,20,4,9,36,19,Yes
53,46.29,8164.08,28,6,5,1,0,Yes
38,90.58,8075.56,14,6,5,36,8,No
66,102.8,5199.51,8,2,5,1,8,Yes
64,87.84,4989.49,7,3,6,12,14,Yes
23,76.43,6005.32,5,1,5,36,4,No
65,44.96,2584.27,1,3,7,1,20,Yes
66,83.47,5497.41,10,7,6,36,28,Yes
20,72.16,604.94,58,4,1,1,20,Yes
27,123.42,5017.82,65,2,9,12,30,Yes
22,119.27,3692.48,60,4,3,36,6,Yes
63,37.42,6911.26,20,6,10,1,30,Yes
43,31.51,6564.36,58,7,6,12,21,No
38,138.06,4117.94,43,7,1,1,1,Yes
62,89.62,569.09,29,1,3,24,10,No
43,131.51,2896.6,2,5,1,1,9,Yes
55,27.56,6516.8,26,5,1,24,18,No
61,88.45,1187.55,59,5,6,12,4,Yes
43,90.13,1522.6,1,4,10,1,22,Yes
25,131.89,6646.83,31,5,1,36,14,Yes
22,32.69,7679.79,38,2,3,36,1,No
32,51.26,3554.72,22,1,6,36,10,Yes
33,72.85,5151.89,66,7,5,36,3,No
18,132.56,9484.26,47,6,3,1,16,Yes
33,142.05,9482.66,1,3,8,1,22,Yes
54,149.05,3421.28,50,6,4,24,30,Yes
20,144.7,8194.88,36,2,1,1,30,No
69,20.77,6142.47,45,1,6,12,26,No
64,26.2,9767.1,36,3,9,36,29,No
48,39.19,5037.33,34,5,1,1,1,No
30,65.35,7859.72,9,3,7,12,23,Yes
33,127.89,7797.3,4,7,6,24,9,Yes
60,136.05,5225.61,63,4,8,12,27,Yes
38,44.29,8058.49,4,4,5,24,10,Yes
19,100.56,2979.88,5,5,6,36,0,No
44,139.26,1661.4,10,5,9,24,17,Yes
55,80.29,4539.06,44,2,8,24,23,Yes
43,33.46,9464.49,40,2,6,12,4,No
55,79.52,5257.07,36,6,8,36,29,Yes
63,68.85,6534.96,35,7,7,12,4,No
42,95.1,6429.54,59,4,4,36,26,No
28,77.03,1759.44,65,1,6,12,22,Yes
25,22.25,4207.82,31,2,6,1,29,Yes
25,149.22,7215.92,46,1,0,12,3,Yes
50,90.66,9733.91,49,6,3,24,8,No
24,81.57,2096.17,6,4,4,12,18,Yes
55,144.1,4399.2,70,2,5,24,23,Yes
38,40.26,1403.39,19,1,6,12,2,Yes
25,44.6,2802.58,42,6,4,12,14,Yes
68,125.04,4079.21,30,1,1,24,23,Yes
38,53.91,5636.11,26,2,4,36,13,Yes
37,123.9,2690.39,3,5,4,12,0,Yes
25,55.3,2661.85,33,6,6,1,9,Yes
63,24.31,7889.38,50,6,2,1,12,No
48,87.21,9645.1,31,3,0,24,25,No
67,45.57,3574.32,68,5,5,24,22,No
46,118.52,7035.92,10,6,6,24,11,Yes
65,103.36,2951.76,22,3,10,1,0,Yes
26,140.07,9315.55,63,1,9,24,1,No
32,121.79,6892.57,54,2,7,24,26,Yes
47,43.5,8125.43,51,6,6,36,10,No
43,124.02,968.86,4,4,6,1,11,Yes
27,103.43,6185.81,37,2,6,36,27,Yes
46,106.96,5512.32,71,5,0,36,0,No
33,128.19,3283.47,63,3,8,24,9,Yes
53,94.6,2993.08,51,2,8,36,2,Yes
37,80.58,6010.24,8,3,6,12,8,Yes
62,102.76,7211.61,1,5,8,12,16,Yes
54,58.73,815.14,8,5,10,12,18,Yes
39,43.74,5890.32,55,2,3,36,17,No
24,100.16,2119.37,9,6,6,12,4,Yes
40,50.4,1833.45,51,4,1,1,27,No
58,30.39,6419.64,16,6,5,12,30,Yes
57,20.07,3453.27,53,7,1,12,6,No
46,99.08,4688.36,59,4,9,36,14,Yes
33,67.08,3919.99,45,3,2,1,5,No
55,117.8,6659.2,37,2,10,36,25,Yes
45,68.77,4966.14,66,1,10,1,4,Yes
65,83.18,9652.86,64,5,0,1,28,Yes
55,72.92,3847.64,36,6,6,36,18,No
48,104.57,7532.7,50,3,1,12,12,No
31,66.3,2944.28,53,5,2,24,6,No
50,145.29,5333.15,57,3,0,24,27,Yes
26,141.7,5749.41,19,2,2,12,24,Yes
44,130.24,3626.54,26,3,10,24,1,Yes
41,139.64,4981.92,68,3,3,24,5,Yes
30,78.39,3153.15,43,7,6,1,14,Yes
43,89.74,557.01,58,1,5,36,27,No
46,116.47,2548.66,59,3,0,36,4,No
68,110.5,7150.61,46,4,10,12,24,Yes
66,135.79,7824.15,68,3,3,12,23,No
60,113.12,3161.93,40,3,8,36,24,Yes
45,149.73,4376.41,13,2,2,24,22,Yes
45,65.31,854.97,9,3,5,12,4,Yes
25,128.29,2752.1,66,7,10,1,3,Yes
40,110.69,7902.58,53,1,1,36,29,Yes
46,109.88,6256.87,4,2,4,24,12,Yes
22,62.36,2454.82,14,7,8,1,23,Yes
59,122.13,2945.7,8,5,1,36,17,No
24,137.05,8259.62,62,4,2,36,0,No
59,48.41,2486.3,45,4,1,24,2,No
53,101.31,3674.5,67,5,1,12,6,No
58,70.98,6811.41,62,3,5,1,0,No
44,148.64,5830.57,70,1,5,1,20,Yes
63,82.25,4878.27,36,1,4,1,13,No
19,49.68,9047.54,1,1,1,36,14,No
42,69.64,2587.25,60,1,0,24,15,Yes
26,105.0,7543.49,13,7,2,24,4,No
44,29.89,2011.11,12,3,2,36,2,No
18,98.47,6349.47,17,5,8,1,26,Yes
40,141.06,8770.92,47,7,3,1,16,No
27,130.55,4850.07,53,7,8,24,4,No
59,28.8,7380.8,67,5,10,12,23,No
69,149.14,8293.74,10,4,0,36,24,Yes
42,110.83,1792.25,46,5,2,12,27,Yes
20,41.1,7205.36,4,1,0,1,28,Yes
23,21.61,9238.49,57,3,5,36,21,No
23,42.27,5975.52,38,7,0,36,0,No
19,128.96,2268.16,12,2,1,12,29,Yes
35,22.81,1705.95,31,2,8,36,12,No
40,50.31,2967.49,2,1,10,24,30,Yes
19,118.45,1483.38,1,6,0,12,20,No
29,96.19,5377.24,25,4,3,24,17,Yes
39,121.76,1162.19,5,7,5,1,0,Yes
54,117.0,2622.34,48,2,1,12,28,Yes
37,26.58,4679.15,14,6,0,36,18,No
56,136.03,5002.19,52,1,3,12,26,Yes
41,49.51,5871.29,21,7,2,24,25,Yes
65,91.94,7203.34,25,7,6,24,20,Yes
37,103.76,948.67,67,7,6,1,24,Yes
18,41.92,1265.9,50,3,9,36,22,No
18,146.91,1078.16,33,2,10,36,5,Yes
34,83.46,4519.93,17,1,6,1,8,Yes
18,27.49,897.56,70,2,8,24,13,No
69,141.84,7587.77,34,3,8,36,29,Yes
62,96.21,2618.5,26,5,3,36,21,No
47,110.9,9422.52,42,5,8,24,10,Yes
58,88.27,5120.84,31,3,10,1,3,Yes
64,128.52,4740.09,51,3,6,24,6,Yes
20,24.31,7915.12,36,5,5,36,28,Yes
63,54.89,7274.96,13,3,10,12,17,Yes
28,81.05,6269.44,13,7,8,1,17,Yes
41,29.96,9383.89,32,3,3,12,5,Yes
39,111.77,4511.46,5,3,0,24,28,Yes
61,71.18,8181.05,12,5,5,1,4,Yes
62,55.45,4110.88,59,5,0,1,5,No
43,20.44,8464.28,41,6,9,1,1,No
30,113.58,2965.01,37,2,8,24,1,Yes
18,128.4,3248.04,68,5,4,1,0,Yes
41,71.36,6939.76,48,2,1,1,17,Yes
27,93.35,2520.78,43,7,7,36,29,Yes
52,49.6,2676.96,41,7,9,1,26,Yes
41,100.89,3399.99,56,5,10,36,9,Yes
45,21.58,6949.82,69,4,5,1,6,No
53,83.52,8949.19,11,2,2,24,1,Yes
33,103.75,6908.39,9,3,10,1,18,Yes
57,139.36,8364.24,28,4,1,1,26,Yes
33,69.57,5663.83,22,6,9,24,28,Yes
34,119.47,1154.77,6,5,10,1,21,Yes
68,97.7,1454.43,26,5,3,12,21,Yes
32,140.51,5766.72,16,6,0,1,9,Yes
33,71.79,3614.11,14,4,0,1,26,Yes
32,61.48,2595.4,35,1,4,36,24,Yes
51,135.33,4929.44,42,7,9,36,11,Yes
28,26.4,6831.72,53,3,8,12,26,No
18,37.73,4157.42,22,2,4,24,11,No
32,30.71,8124.15,53,4,5,1,30,Yes
43,129.6,7515.97,66,2,9,36,14,No
68,21.38,7481.69,13,5,8,12,17,No
21,132.02,9859.3,11,1,2,24,30,Yes
60,78.66,3304.68,12,6,3,36,22,Yes
22,20.52,6624.89,53,1,1,24,0,No
52,72.21,8627.04,9,2,3,12,5,Yes
30,44.28,6005.48,71,6,7,24,8,No
27,101.17,8000.27,17,7,1,24,23,Yes
28,108.32,4437.3,61,5,3,12,5,No
35,83.38,6109.67,10,6,7,24,28,Yes
51,25.27,1028.83,38,7,6,12,5,No
56,105.3,9864.79,39,6,8,24,5,Yes
58,129.47,8100.18,30,1,1,36,15,Yes
59,113.64,8753.69,34,3,3,36,14,No
67,127.89,7095.8,33,5,8,36,7,Yes
40,46.07,2267.48,32,4,5,36,28,No
24,135.56,794.77,12,4,8,12,1,No
56,61.89,8714.24,65,4,8,24,10,Yes
20,21.74,4265.14,10,3,6,12,8,Yes
29,129.64,3006.72,19,5,6,1,15,Yes
24,142.44,5835.89,23,6,7,24,25,Yes
66,105.22,4498.54,57,2,1,12,23,No
43,50.09,6690.83,59,2,9,24,1,No
50,52.73,5096.04,54,5,6,24,29,No
54,80.66,7123.71,2,3,5,1,10,Yes
65,136.72,8607.52,48,5,6,36,23,Yes
32,39.45,2357.79,6,2,5,24,16,No
19,127.38,3629.61,43,5,10,24,5,No
58,57.87,4649.75,17,4,2,1,5,Yes
24,125.12,9639.56,36,7,4,12,24,Yes
49,139.64,3970.67,24,6,2,36,8,Yes
21,75.57,4120.45,61,5,5,12,20,Yes
37,67.46,6707.99,29,6,2,12,0,No
67,124.29,4482.4,58,1,1,12,11,Yes
53,88.83,9536.63,66,5,10,36,29,Yes
49,108.98,8997.45,53,2,3,12,10,Yes
45,100.97,5377.38,70,7,8,12,16,Yes
30,39.88,6625.36,9,2,0,36,6,No
18,129.82,1051.29,42,7,7,36,26,Yes
52,45.45,7109.44,39,6,4,1,26,Yes
65,141.2,7218.41,69,2,1,12,3,No
47,52.57,3912.39,40,4,8,1,8,Yes
53,115.4,2586.99,59,2,1,24,18,No
42,57.01,9193.24,44,1,10,1,14,Yes
33,61.31,4553.7,65,5,10,1,5,No
36,60.3,6710.21,11,3,2,1,24,Yes
18,117.23,816.62,5,2,0,1,3,Yes
22,92.39,4433.64,49,5,0,12,4,No
68,134.78,8263.96,51,4,1,24,20,Yes
39,59.96,4181.97,36,5,1,24,12,No
41,109.96,6230.03,16,2,5,36,4,Yes
60,117.88,2493.63,7,2,10,24,1,Yes
62,39.69,4456.99,44,6,7,1,10,No
69,72.08,9312.56,26,7,3,36,17,No
54,82.77,5881.29,36,2,2,1,14,Yes
53,66.24,9068.35,53,1,1,12,16,Yes
53,61.87,9069.18,44,5,0,12,29,Yes
21,109.23,9469.4,12,6,7,24,28,Yes
53,48.06,9006.22,68,7,6,1,16,Yes
69,112.22,531.17,23,3,10,1,19,Yes
35,141.56,9373.14,30,1,1,1,18,Yes
67,93.48,1805.86,63,3,6,36,19,No
33,99.49,879.3,3,2,5,36,15,Yes
58,28.96,1026.19,34,3,7,36,10,No
35,132.38,3814.7,49,3,5,24,27,Yes
39,57.11,6397.64,44,1,3,24,30,Yes
19,99.96,4321.96,41,1,7,1,27,Yes
38,147.28,742.77,48,5,0,1,21,Yes
53,97.42,5026.59,71,3,9,24,26,Yes
61,114.21,4700.24,8,1,0,36,16,No
56,77.89,7690.07,7,5,3,36,7,No
64,27.85,3156.32,37,3,0,36,7,No
56,123.69,2566.55,55,7,4,36,22,No
46,24.55,2931.42,71,3,10,36,11,No
43,111.09,3385.53,50,6,8,24,14,Yes
38,22.98,6192.07,21,2,8,12,26,Yes
34,132.1,4979.49,34,7,8,12,26,Yes
33,40.49,3700.5,49,1,5,12,3,No
48,86.86,4055.98,27,4,0,1,7,No
68,97.63,4023.77,8,7,9,1,24,Yes
26,79.48,9737.86,34,6,4,36,14,No
48,64.3,2713.47,18,1,9,1,4,Yes
31,80.82,8271.58,51,6,1,24,21,No
66,60.48,7228.0,12,2,0,12,9,Yes
54,76.96,552.92,51,6,4,24,23,Yes
19,66.66,9935.17,63,6,4,24,20,No
69,93.61,7686.17,40,5,0,24,27,No
65,50.93,6983.27,22,7,6,36,19,No
63,148.53,4350.58,8,1,2,36,23,Yes
31,85.11,5774.43,28,7,10,36,29,Yes
50,45.24,2906.07,50,3,5,1,30,Yes
52,82.02,837.09,47,4,1,36,18,No
56,132.63,8442.21,56,5,8,1,14,Yes
64,22.83,9016.6,32,7,1,24,5,No
68,108.34,2043.47,11,1,1,12,8,Yes
37,91.24,7977.03,21,5,0,36,5,No
19,42.04,7540.95,26,7,0,1,29,Yes
68,126.27,2194.56,14,3,3,1,8,Yes
58,67.96,4507.37,14,6,6,36,7,Yes
36,58.19,4516.2,3,4,3,36,15,No
54,127.66,7719.66,57,7,4,24,27,Yes
35,103.01,8457.78,7,7,5,1,24,Yes
33,136.77,1400.36,39,3,4,12,9,Yes
21,101.88,5848.21,57,4,4,24,29,Yes
29,116.31,7736.61,65,5,3,1,8,Yes
46,128.74,7968.81,25,6,8,24,7,Yes
24,27.12,1905.94,31,6,4,24,24,No
31,120.89,5492.3,10,1,8,36,13,Yes
29,99.78,8646.81,72,4,3,12,22,No
52,29.04,3525.93,9,3,8,12,6,Yes
22,86.12,4538.61,8,4,4,1,10,Yes
34,30.72,8141.41,19,7,7,24,19,No
59,115.67,1348.54,30,5,0,36,15,No
49,91.05,8665.19,9,6,3,1,16,Yes
27,143.96,3455.99,47,5,3,1,30,Yes
60,43.81,513.78,46,5,1,1,22,No
34,98.78,2724.51,1,7,2,12,7,Yes
22,47.51,1350.26,3,1,7,24,11,Yes
62,99.83,1377.66,34,5,7,24,24,Yes
59,113.94,7081.94,25,1,0,36,16,Yes
26,113.9,2532.78,30,7,1,12,24,No
66,125.96,9380.05,1,7,3,12,14,Yes
50,130.96,5406.22,18,2,10,1,6,Yes
53,30.05,4870.93,33,4,5,36,22,No
53,64.62,4625.69,9,6,2,1,18,Yes
35,109.33,7079.58,7,6,6,36,16,No
26,84.82,4796.5,30,3,2,36,22,Yes
46,44.79,1721.7,13,6,7,12,12,Yes
67,91.85,8861.64,13,1,5,12,25,Yes
31,72.97,4569.76,42,6,7,24,7,No
42,70.7,1203.04,63,1,6,24,21,No
32,125.27,5528.98,69,6,4,24,13,Yes
23,72.99,6649.8,36,3,4,12,22,No
59,23.44,3118.03,35,4,2,1,24,Yes
46,27.55,8103.23,46,5,3,36,7,No
32,131.31,6862.87,45,4,7,36,13,No
46,144.88,6678.24,56,1,4,24,4,Yes
21,109.49,4497.84,5,7,8,36,11,Yes
35,67.37,9638.2,44,5,2,36,26,No
67,142.02,3104.8,28,2,9,12,19,Yes
66,106.16,5988.2,42,3,2,12,10,No
61,129.76,3436.02,31,4,7,36,3,Yes
56,119.56,7575.65,7,5,7,1,19,Yes
33,69.29,954.02,7,3,6,24,1,Yes
28,82.23,935.99,4,4,5,36,9,Yes
31,44.2,8203.18,32,1,6,36,9,No
20,57.96,4625.55,28,1,6,24,6,No
68,121.16,3741.21,56,7,5,12,23,Yes
67,136.22,6271.51,4,1,8,24,11,Yes
59,114.18,7168.04,8,2,4,1,22,Yes
55,80.47,2411.41,14,6,4,36,15,Yes
62,31.25,2261.6,30,1,5,36,29,No
59,27.4,9602.43,3,1,9,36,30,Yes
35,68.66,6101.81,2,6,10,24,26,Yes
37,80.3,4206.11,10,1,3,1,9,Yes
65,99.19,8113.7,70,5,9,36,7,No
42,20.84,5489.01,71,7,9,12,26,No
55,148.66,2795.8,16,3,8,1,26,Yes
30,67.31,2463.99,70,2,1,1,24,Yes
21,130.25,4270.16,22,4,10,1,7,Yes
31,89.55,8669.01,35,6,2,1,4,No
50,36.96,1083.76,49,7,8,12,3,No
45,123.68,2576.0,2,7,0,1,20,Yes
69,112.28,8984.94,66,6,4,12,11,No
54,88.57,1656.48,19,6,2,24,10,Yes
25,86.89,6481.44,69,2,2,24,14,No
61,31.37,2528.36,4,3,0,24,12,No
51,105.26,6255.74,41,7,7,24,0,No
61,138.46,4139.49,56,1,2,12,4,Yes
22,32.12,1465.93,55,6,3,36,5,No
22,54.26,6033.51,31,1,4,12,12,No
48,137.3,6988.91,22,4,4,24,24,Yes
62,56.96,6962.59,48,6,1,36,24,No
26,105.01,6551.83,4,7,6,36,9,No
59,89.53,5252.14,21,2,5,36,29,Yes
49,97.52,5434.99,41,2,10,36,11,Yes
50,74.05,6538.58,45,7,6,1,2,No
20,59.0,7057.46,8,7,9,24,28,Yes
47,26.31,6721.33,9,4,9,24,28,Yes
67,116.76,6075.98,18,2,2,24,10,Yes
29,116.99,1980.47,31,2,7,12,23,Yes
46,107.19,2500.86,35,2,5,24,23,Yes
20,103.67,2972.13,30,6,6,24,24,Yes
43,51.68,9236.79,18,4,8,24,14,Yes
47,22.9,7714.25,41,6,7,12,16,No
26,125.13,5752.23,24,4,7,24,4,No
43,83.85,2894.54,48,3,2,24,4,No
19,59.89,1553.47,14,2,0,1,22,Yes
20,33.25,9038.21,19,3,0,24,10,No
63,28.15,8980.33,60,5,9,36,7,No
21,65.35,1551.61,22,5,1,12,10,No
42,124.62,8073.56,30,2,7,36,22,Yes
68,139.43,4743.13,15,1,9,1,30,Yes
30,136.58,3577.69,21,7,5,24,21,Yes
56,139.6,7521.49,26,5,5,12,19,Yes
61,138.0,6336.13,12,1,0,1,14,Yes
52,88.54,7910.29,7,3,1,12,8,Yes
40,48.52,1206.12,35,2,4,36,17,No
26,123.75,3526.58,68,7,2,1,5,No
19,47.78,3533.51,2,3,1,12,25,No
58,54.74,3632.65,20,6,8,36,5,No
61,50.32,5273.56,47,3,9,1,10,No
48,86.95,3188.63,12,4,6,24,19,Yes
61,61.84,4721.64,53,2,0,24,28,No
64,40.04,3993.89,17,4,10,36,2,No
19,78.91,7485.31,18,3,0,24,10,No
49,133.61,6233.26,24,1,2,24,29,Yes
35,94.17,6709.48,72,2,9,1,2,No
30,134.18,2500.55,37,2,5,1,17,Yes
63,45.46,3592.27,30,5,1,1,2,Yes
22,41.71,701.07,52,1,10,1,19,Yes
59,94.83,1529.56,23,6,7,1,9,Yes
61,80.23,3018.02,37,1,3,1,3,No
27,105.82,1121.91,24,3,7,24,29,Yes
60,123.3,6225.01,50,3,6,1,25,Yes
42,117.67,9982.24,20,3,1,12,29,Yes
51,142.49,1457.74,47,5,8,12,30,Yes
54,71.77,8301.69,18,1,4,36,22,Yes
47,46.83,1628.75,26,4,5,12,3,No
24,91.62,6864.18,71,1,1,1,24,No
23,34.4,6610.0,43,4,2,24,23,No
20,57.55,9075.81,47,2,9,12,0,No
30,47.03,1582.48,43,4,7,1,25,No
20,71.55,3496.72,32,7,10,1,16,Yes
43,34.46,1362.41,7,2,4,24,28,Yes
41,24.14,4370.14,32,6,9,1,5,No
23,105.38,9160.14,65,6,0,1,3,No
60,99.33,7924.47,58,7,8,12,25,Yes
66,112.09,7367.55,53,3,10,12,21,Yes
59,105.85,5563.76,34,7,0,36,8,No
29,34.86,8893.11,69,1,8,36,9,No
66,57.84,4769.7,56,3,9,12,4,No
53,36.84,1922.01,66,1,5,12,7,No
19,129.59,8457.06,32,4,6,36,17,No
28,117.1,3156.56,50,1,0,36,23,No
56,46.2,1009.52,24,4,9,12,7,No
51,64.37,1697.36,46,1,10,1,17,Yes
43,145.66,6286.06,3,7,0,1,6,Yes
35,97.24,6267.28,10,7,4,24,7,No
38,124.15,2971.74,6,7,1,12,6,Yes
53,54.4,7408.21,52,7,10,12,21,Yes
57,47.31,7849.58,50,2,9,12,18,No
69,121.91,9244.77,58,4,4,12,10,Yes
63,109.16,6056.91,52,7,4,12,10,No
61,108.53,7904.52,13,3,5,36,2,No
39,91.84,7654.45,59,3,8,36,23,Yes
47,93.27,2949.19,39,3,5,1,19,Yes
67,115.64,3447.15,53,3,9,1,12,Yes
60,55.1,5045.58,58,2,10,12,30,Yes
47,65.86,680.87,20,2,0,36,25,No
25,133.31,3325.28,63,5,4,1,23,Yes
51,60.15,5001.89,10,5,1,12,30,Yes
64,91.02,1526.66,26,7,10,24,29,Yes
26,111.34,1699.62,19,5,7,12,28,Yes
68,149.99,4900.75,61,6,6,24,9,Yes
37,76.59,7444.17,34,7,10,24,5,No
57,75.65,8420.61,44,5,5,12,2,Yes
42,129.54,5689.98,18,1,1,12,27,Yes
36,124.72,5010.12,72,6,2,12,9,No
22,115.04,4150.67,16,4,8,12,1,Yes
28,80.22,2333.02,26,3,8,1,0,No
32,62.11,1892.34,65,1,6,1,11,Yes
25,99.13,8023.02,66,6,1,24,3,No
36,133.91,4917.56,27,7,6,12,23,Yes
40,134.89,8008.04,4,2,0,1,19,Yes
44,34.1,7188.79,51,3,8,1,23,Yes
57,75.69,2342.01,3,4,8,36,28,Yes
49,80.41,5347.92,66,4,5,36,23,No
43,147.09,4718.16,16,7,9,1,10,Yes
44,108.14,4526.8,28,7,0,24,0,No
36,72.94,5654.42,44,2,7,1,28,Yes
67,23.39,9829.78,18,3,5,12,15,Yes
59,93.5,8222.56,2,5,8,1,5,Yes
46,32.49,9085.27,44,3,8,36,26,No
56,128.48,781.58,20,3,6,36,14,Yes
58,117.83,1833.2,56,4,3,12,9,Yes
50,79.87,1305.25,23,2,10,1,23,Yes
36,75.8,3000.69,60,3,0,12,7,No
54,136.65,4697.98,71,1,2,24,16,No
36,57.5,6599.51,45,1,5,36,23,No
50,52.37,5257.9,47,7,0,1,12,No
64,142.1,9080.25,37,2,3,1,8,Yes
33,125.2,9428.63,8,5,7,24,26,Yes
40,126.68,2053.45,5,6,7,24,29,Yes
24,45.38,8602.67,23,3,5,36,5,No
43,38.63,5076.36,10,6,5,24,28,Yes
49,23.38,4806.63,27,3,2,36,22,No
29,50.82,7956.92,1,4,6,36,21,Yes
