Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
24,57.37,2857.98,25,3,8,12,11,Yes
62,71.59,13751.69,61,2,5,24,5,No
56,92.85,7910.38,57,7,4,36,18,Yes
36,20.44,9921.65,54,5,5,36,19,No
68,128.0,12395.94,72,1,2,24,19,Yes
48,124.99,13142.5,1,3,7,24,15,Yes
38,43.57,8741.45,28,5,6,36,12,No
53,58.1,5462.26,38,5,7,36,3,No
27,76.74,7800.62,13,7,7,1,5,Yes
59,89.84,14786.09,59,4,2,12,13,No
49,49.48,8778.53,7,2,1,36,21,No
52,76.3,10177.05,59,2,5,12,22,Yes
18,27.86,14570.97,10,3,0,24,20,No
60,31.08,14186.02,54,6,2,24,13,No
22,70.06,14904.68,41,5,7,36,28,No
29,50.74,6958.61,55,3,10,36,25,No
37,60.99,1265.92,7,1,9,36,17,Yes
20,110.02,4232.93,18,1,4,36,18,Yes
43,53.59,4604.62,55,2,6,36,29,No
41,33.39,1712.7,50,2,10,12,8,No
33,53.14,8264.87,33,1,6,12,18,No
62,42.92,1668.11,30,4,4,24,25,No
37,141.0,9654.47,55,1,6,1,18,Yes
26,35.86,1550.58,60,3,8,24,20,No
37,59.52,14904.59,54,7,3,36,22,No
51,137.02,8745.69,32,5,10,36,16,Yes
19,111.8,8351.16,30,6,0,36,10,Yes
30,83.23,7498.94,57,6,2,36,18,Yes
37,75.55,10968.88,61,6,3,24,0,No
43,103.45,11808.28,49,2,6,36,15,Yes
56,24.07,12739.58,35,4,6,12,2,No
33,21.46,12017.05,63,2,5,36,6,No
53,57.24,4106.46,40,6,5,1,19,No
32,128.21,10969.7,8,3,7,36,29,Yes
58,92.11,4154.64,71,2,6,24,9,Yes
60,94.45,577.35,7,1,8,36,5,Yes
31,97.81,3463.02,53,2,4,36,8,Yes
19,65.27,6959.7,40,4,7,1,12,No
56,26.87,9527.99,63,7,1,12,14,No
18,44.4,12779.18,31,7,0,24,19,No
63,115.23,10569.28,32,7,3,1,3,Yes
67,77.84,9933.53,20,5,1,1,28,Yes
48,107.62,13578.71,30,7,3,36,4,Yes
22,95.13,8358.83,19,4,10,12,20,Yes
68,83.25,7001.53,28,1,6,12,29,Yes
46,21.65,5509.14,31,3,8,36,2,No
65,50.57,7312.52,62,3,4,1,24,No
29,103.02,11865.64,17,7,2,36,29,Yes
40,149.72,11483.44,24,5,4,12,29,Yes
40,69.08,13588.37,48,3,4,36,14,No
32,131.7,5147.97,30,5,10,1,13,Yes
31,118.45,2539.9,32,4,9,1,26,Yes
61,76.01,2482.55,47,4,8,1,4,Yes
23,82.69,5722.48,7,5,8,1,26,Yes
22,132.08,1910.42,14,7,3,36,26,Yes
21,93.95,895.9,44,6,10,1,13,Yes
60,86.56,7379.85,71,6,9,36,12,Yes
24,148.25,826.37,59,3,0,36,21,Yes
19,145.71,8031.56,21,5,8,36,30,Yes
64,118.29,4617.85,38,1,3,1,24,Yes
31,142.97,3835.91,71,2,2,1,7,Yes
45,93.02,3357.01,72,4,2,36,4,Yes
26,36.98,10661.04,2,6,1,1,26,Yes
46,23.85,1184.17,21,7,6,36,15,No
41,49.07,1005.31,66,7,7,1,18,No
52,54.1,9182.42,58,3,0,1,14,No
35,121.81,7803.88,28,5,8,12,15,Yes
28,86.62,3597.81,29,5,5,1,9,Yes
48,146.69,6723.37,65,5,2,36,10,Yes
66,21.84,6256.35,37,2,1,36,22,No
66,45.26,4804.28,42,1,0,12,17,No
69,54.07,1898.06,57,2,0,36,18,No
24,92.35,14499.17,38,5,2,12,23,Yes
48,112.41,2565.89,8,7,4,1,20,Yes
51,148.99,8809.51,69,7,2,12,25,Yes
65,101.7,5358.87,52,1,1,24,16,Yes
31,99.64,3931.82,25,3,7,36,14,Yes
43,63.66,4911.36,31,5,5,12,22,No
64,137.49,5916.02,56,2,8,24,12,Yes
40,95.72,12705.29,41,5,5,36,20,Yes
39,70.73,4357.35,22,4,3,24,4,No
37,46.68,14242.21,50,6,8,12,18,No
43,89.71,13644.62,14,6,10,1,24,Yes
63,114.76,10515.58,34,3,0,24,1,Yes
61,43.18,4503.95,63,6,1,12,27,No
20,148.77,2866.84,29,7,4,36,1,Yes
32,115.14,2536.23,52,7,0,24,29,Yes
27,72.83,853.51,32,1,0,36,24,No
52,71.12,5470.21,12,2,2,24,1,No
30,86.96,13492.48,43,7,6,24,15,Yes
25,44.82,10974.55,54,2,5,12,0,No
22,130.44,13215.27,18,2,3,1,2,Yes
65,109.65,5424.02,31,6,8,24,28,Yes
25,109.07,2443.35,56,6,10,1,20,Yes
39,106.08,10883.51,71,2,8,36,12,Yes
65,109.42,12796.96,48,1,8,36,20,Yes
51,120.68,10311.52,49,1,10,36,15,Yes
22,120.13,7558.22,68,2,9,24,24,Yes
42,108.33,562.14,23,3,1,1,19,Yes
48,37.86,1209.81,19,5,2,24,27,No
30,97.37,2850.39,71,2,10,12,1,Yes
59,82.07,2632.82,41,6,10,24,6,No
65,45.25,13639.77,44,7,10,36,0,No
27,72.56,13931.18,32,5,1,36,0,No
23,75.33,4122.45,54,6,4,36,23,No
36,68.66,14352.91,54,7,4,12,14,No
49,67.41,7377.98,35,5,1,1,7,No
21,38.58,6117.62,39,5,8,24,26,No
46,42.56,12825.05,29,5,10,12,30,No
47,43.33,12090.21,11,6,10,36,7,No
44,52.65,7788.55,66,1,7,24,2,No
68,137.63,10856.17,32,3,9,12,3,Yes
48,126.35,9132.44,38,1,5,1,9,Yes
28,148.07,4776.27,53,1,7,12,24,Yes
52,131.69,8970.6,72,5,1,24,27,Yes
68,83.81,10414.73,6,4,5,24,17,Yes
62,68.52,4007.64,14,7,3,24,0,No
51,28.71,11674.11,40,5,10,12,5,No
52,118.85,7779.12,46,7,10,1,13,Yes
56,68.2,11726.07,61,6,8,1,15,Yes
27,128.07,8044.41,43,3,9,12,6,Yes
47,128.98,7578.62,15,1,4,12,2,Yes
27,97.17,11549.91,71,3,1,12,4,Yes
49,41.36,974.39,7,1,5,12,12,No
49,146.67,7852.84,46,6,4,1,5,Yes
64,26.63,10124.65,64,7,8,1,5,No
69,59.66,3630.54,7,4,2,1,15,No
41,113.0,13683.18,43,5,7,1,28,Yes
23,44.97,9989.63,70,3,7,36,6,No
43,63.97,1934.72,10,7,9,12,5,No
49,70.77,11868.12,25,3,6,12,16,Yes
30,46.34,8915.86,60,2,1,24,8,No
64,148.53,9820.35,18,3,9,36,13,Yes
38,102.28,2739.75,40,7,9,36,23,Yes
62,52.91,2248.31,51,6,3,36,3,No
56,130.66,8592.37,25,3,1,1,8,Yes
20,62.98,12556.0,27,6,6,1,2,No
47,20.24,9833.29,25,5,7,12,19,No
46,80.08,9616.85,63,7,8,36,3,Yes
68,104.24,8599.02,51,6,0,24,13,Yes
56,38.55,3802.45,12,1,4,24,10,No
18,125.63,3976.96,54,5,2,12,26,Yes
46,53.61,13783.74,40,3,6,1,24,No
42,75.97,12799.3,5,5,5,1,25,Yes
28,141.16,2732.6,14,7,8,24,23,Yes
37,85.06,1514.9,46,7,5,12,15,Yes
25,25.56,14540.52,13,3,7,1,19,No
60,137.09,5627.09,3,5,8,12,5,Yes
19,110.6,12664.49,21,7,3,24,9,Yes
31,136.69,12102.79,57,5,0,36,9,Yes
21,75.42,4061.78,58,6,7,24,16,No
47,134.31,1387.11,11,2,2,12,6,Yes
50,40.05,6717.04,30,7,1,1,9,No
51,122.58,1341.74,40,2,9,24,2,Yes
23,131.03,2710.33,58,6,2,1,10,Yes
38,115.12,2637.87,39,1,8,12,6,Yes
29,123.69,12553.25,57,4,1,24,11,Yes
56,94.96,10966.61,9,7,6,12,5,Yes
43,71.67,14846.92,43,2,8,24,0,No
43,105.93,13104.94,7,4,1,24,4,Yes
65,22.98,14538.88,62,5,8,1,19,No
27,106.13,6001.02,8,5,6,1,15,Yes
65,56.97,11187.43,60,6,0,24,7,No
46,123.86,876.34,55,2,6,24,13,Yes
63,48.24,5094.14,66,6,4,24,25,No
48,72.79,7641.64,62,1,0,24,30,Yes
34,43.91,4781.34,66,2,9,1,13,No
24,87.49,14001.78,59,3,6,1,3,Yes
46,95.89,2737.46,43,5,3,24,22,Yes
56,113.32,1349.12,4,6,4,1,5,Yes
42,40.13,10322.04,1,3,5,12,11,No
61,119.46,7269.48,16,2,10,36,30,Yes
43,71.25,9075.85,19,2,8,1,5,Yes
28,107.59,8101.24,55,1,5,24,30,Yes
20,42.85,3185.27,41,1,4,1,1,No
66,57.81,12766.04,36,4,5,12,24,No
35,40.14,4666.21,25,1,0,36,27,No
24,62.41,5552.17,70,4,2,24,30,No
44,143.01,10427.09,43,2,1,36,2,Yes
53,49.19,786.86,20,3,8,24,27,No
34,43.02,5529.78,66,2,1,36,8,No
24,38.04,6321.7,13,4,1,24,9,No
42,113.27,6511.57,51,7,1,1,8,Yes
57,99.65,11247.26,1,5,10,1,5,Yes
63,118.42,10725.09,68,2,9,24,18,Yes
40,81.98,6189.02,64,7,8,36,1,No
62,109.75,4557.89,1,4,8,24,2,Yes
51,132.92,13817.2,23,1,3,12,1,Yes
39,107.89,803.39,72,1,1,24,1,Yes
47,98.19,7352.32,9,3,6,1,15,Yes
28,52.49,6552.54,1,7,4,36,9,No
58,23.1,10722.7,71,5,0,1,25,No
49,143.61,9171.84,3,5,3,36,2,Yes
31,43.94,3902.24,28,6,0,36,5,No
65,143.53,1347.28,3,7,3,12,11,Yes
28,35.83,13568.33,42,3,9,24,9,No
35,135.28,7126.27,24,6,3,24,1,Yes
34,141.29,14870.99,52,5,4,1,26,Yes
29,115.25,10551.46,45,1,4,12,19,Yes
21,67.15,5082.86,6,2,2,12,6,Yes
60,120.98,14876.77,48,6,0,36,9,Yes
45,124.36,8196.67,14,4,6,1,7,Yes
29,136.07,9251.14,67,2,7,1,13,Yes
25,24.7,2473.29,3,7,3,12,22,No
67,121.01,3361.26,42,7,0,36,26,Yes
48,131.35,1320.87,70,2,0,12,21,Yes
62,116.05,7411.6,30,6,10,1,1,Yes
59,119.02,9672.01,44,1,5,12,10,Yes
52,22.07,6159.17,42,3,2,24,17,No
63,146.26,4767.53,8,5,1,36,16,Yes
23,75.82,7376.95,29,1,6,12,0,Yes
35,110.77,9600.08,53,7,0,1,29,Yes
51,66.17,3893.09,52,6,10,36,26,Yes
42,70.32,10327.98,57,2,4,1,8,No
43,94.11,5442.56,56,5,3,24,23,Yes
32,32.5,9373.05,66,3,9,1,19,No
57,30.76,5134.64,18,5,3,12,16,No
22,64.44,1542.18,43,1,1,1,10,No
54,66.42,7481.55,51,2,2,24,12,No
50,95.02,13749.06,26,6,4,12,2,Yes
49,88.08,4528.03,31,3,9,36,9,Yes
19,70.3,5127.89,22,3,8,1,2,No
66,100.47,4129.14,47,1,1,24,0,Yes
62,118.92,11754.42,31,6,5,12,10,Yes
34,39.4,1562.29,10,4,4,1,25,No
48,33.37,1275.16,7,4,8,24,11,No
37,24.9,3088.66,29,5,6,36,21,No
50,22.83,10997.1,67,3,10,1,6,No
65,144.39,14808.0,26,5,3,12,21,Yes
42,64.09,1844.35,28,6,8,36,23,Yes
61,95.24,9559.53,49,3,2,12,13,No
66,141.3,2867.22,10,6,5,24,27,Yes
46,119.79,13236.77,4,3,5,24,8,Yes
56,55.21,14827.53,71,6,7,24,25,No
26,90.77,5185.02,72,7,5,12,12,No
38,54.67,4799.26,71,5,7,1,2,No
62,35.03,2482.78,63,2,10,12,28,No
50,120.24,1950.61,58,1,0,1,5,Yes
46,108.84,6962.35,54,6,9,1,8,Yes
41,131.52,2839.14,63,5,6,12,26,Yes
19,66.62,6249.28,3,6,3,36,4,No
36,76.79,7240.46,39,7,10,1,15,Yes
60,115.85,11343.43,15,7,7,1,3,Yes
64,148.6,12406.0,33,5,1,24,3,Yes
33,105.9,4426.07,72,7,6,36,29,Yes
54,28.03,11884.68,38,5,5,1,14,No
20,139.92,6226.5,38,3,6,24,0,Yes
39,68.26,6082.8,23,7,4,1,0,No
36,112.13,7014.92,41,2,10,12,1,Yes
43,116.87,838.74,64,5,7,36,8,Yes
49,57.64,11466.27,38,5,7,36,13,No
33,39.09,10000.61,60,6,1,24,14,No
36,106.32,6687.27,41,6,6,24,17,Yes
63,106.01,11656.21,60,4,10,24,18,Yes
52,122.46,11433.41,37,4,9,36,24,Yes
58,106.58,13741.06,61,1,4,36,24,Yes
52,109.22,1209.29,5,1,10,24,18,Yes
63,91.97,8403.39,26,6,7,1,20,Yes
47,83.87,1118.21,9,4,5,36,29,Yes
24,93.68,4571.31,40,3,7,24,7,Yes
38,72.73,8939.45,12,2,5,12,3,Yes
23,89.18,12152.55,40,7,3,36,1,Yes
36,143.59,3278.37,43,1,2,1,10,Yes
28,77.79,11693.36,38,5,7,36,10,Yes
37,93.8,9580.37,13,3,0,1,7,Yes
28,75.43,3067.35,19,1,10,1,22,Yes
60,134.5,1856.05,47,1,8,24,1,Yes
34,75.68,7071.13,40,6,5,1,1,Yes
28,80.71,1340.18,71,4,0,1,17,No
28,75.23,7730.18,55,5,5,36,19,No
39,85.64,8102.01,68,1,6,1,22,Yes
53,130.42,9414.78,22,3,4,24,14,Yes
43,119.1,12026.74,20,7,3,36,7,Yes
45,128.9,11623.22,51,2,10,36,9,Yes
18,140.7,14336.92,10,5,1,24,20,Yes
30,130.48,10363.09,44,5,9,1,14,Yes
42,23.07,5058.91,6,2,9,24,29,No
54,114.5,6226.39,49,5,10,24,27,Yes
64,100.88,5597.03,72,2,1,1,6,Yes
34,85.81,9247.03,34,2,2,36,23,Yes
26,122.67,10593.43,60,6,4,24,29,Yes
38,119.65,13435.89,40,6,4,12,6,Yes
46,105.76,6212.86,19,6,1,12,26,Yes
32,66.94,4687.71,53,3,3,24,26,No
64,80.65,11161.8,12,5,3,12,10,Yes
38,86.91,8278.99,2,6,7,1,28,Yes
20,105.59,6047.39,23,7,4,1,14,Yes
37,143.19,1087.24,38,7,3,12,16,Yes
52,110.07,7751.54,30,6,7,24,2,Yes
67,75.24,10759.44,53,3,3,24,10,No
43,122.2,14606.31,68,1,8,36,12,Yes
69,44.4,5722.36,33,4,9,36,16,No
59,49.12,2865.03,29,6,2,12,19,No
50,145.34,543.31,11,7,4,36,17,Yes
53,76.82,8276.22,67,2,4,24,16,Yes
68,42.46,8697.77,1,1,0,1,3,No
43,114.96,4700.56,13,1,8,12,29,Yes
61,59.29,2216.68,70,3,6,36,20,No
68,135.83,8130.12,27,6,9,24,0,Yes
43,37.31,11064.13,6,3,2,24,0,No
18,48.24,4632.32,33,5,7,24,30,No
28,94.96,13481.28,11,5,1,1,24,Yes
58,23.47,3180.31,1,4,7,36,4,No
23,33.69,2156.74,69,7,10,12,1,No
32,135.32,8559.48,20,2,0,12,22,Yes
30,92.83,4017.78,50,7,7,12,29,Yes
37,60.99,4974.47,30,3,0,1,19,Yes
61,44.42,4980.29,17,2,2,1,7,No
53,142.8,14078.49,19,1,3,24,0,Yes
31,61.0,6530.15,64,2,3,12,17,No
34,118.41,13679.46,19,2,2,24,16,Yes
55,90.42,8698.89,12,7,9,36,10,Yes
64,120.89,5832.53,32,1,2,1,7,Yes
54,64.54,13360.56,5,2,5,36,11,No
18,119.88,11449.73,52,1,9,1,26,Yes
24,95.31,13552.35,27,6,1,24,29,Yes
69,136.21,8219.23,29,7,9,24,25,Yes
66,131.87,3949.14,22,6,3,12,28,Yes
37,80.97,2049.07,34,7,2,36,27,Yes
25,140.46,5655.5,61,3,4,36,19,Yes
18,134.52,9355.05,8,7,7,1,3,Yes
27,70.03,12372.44,46,3,2,36,7,No
25,24.75,10862.78,6,5,0,12,24,No
20,30.67,8143.55,23,5,2,36,14,No
28,115.53,13631.9,15,5,9,12,23,Yes
30,109.63,7469.02,45,3,6,1,22,Yes
48,45.87,12323.32,70,4,3,1,10,No
52,74.25,14177.38,14,5,0,36,30,No
43,136.57,2808.85,2,3,9,12,9,Yes
60,89.11,13019.6,64,4,9,36,4,Yes
61,80.93,3030.94,68,5,6,36,9,Yes
34,29.91,3026.3,7,7,7,24,19,No
25,70.97,5284.73,50,6,8,24,3,Yes
61,106.14,717.94,18,2,1,12,14,Yes
47,31.5,12635.64,42,4,7,24,0,No
52,108.23,5482.58,54,6,1,24,3,Yes
47,73.54,14126.83,9,4,5,12,15,Yes
22,25.08,7027.18,42,7,7,36,22,No
49,54.38,13332.73,33,5,0,1,29,No
39,103.05,5515.3,41,7,5,12,3,Yes
45,115.0,10394.46,4,1,8,1,1,Yes
69,87.51,10834.14,8,3,10,24,17,Yes
30,93.69,3684.58,2,6,2,36,6,Yes
60,113.62,4647.57,20,6,2,24,29,Yes
49,81.35,5511.94,65,4,9,1,4,No
21,85.2,9828.06,37,1,7,12,13,Yes
42,85.07,1151.25,16,1,1,36,1,No
30,75.32,8917.58,54,3,2,36,14,No
52,77.54,5142.32,71,6,6,12,23,Yes
22,83.47,5368.67,49,1,8,36,19,Yes
23,122.2,2732.82,68,1,3,12,28,Yes
45,126.3,2953.69,71,6,9,36,1,Yes
26,28.25,12074.38,19,3,0,36,2,No
56,110.95,5932.15,26,3,6,24,14,Yes
67,116.56,4067.73,1,7,0,12,27,Yes
23,66.25,11664.11,47,6,8,1,24,No
27,67.36,5954.51,5,7,9,1,26,Yes
69,139.35,5795.45,37,7,5,12,19,Yes
53,53.49,9928.51,52,7,10,24,2,No
43,61.8,11086.44,26,5,3,24,0,No
20,132.15,4108.84,55,1,2,12,9,Yes
18,109.91,13631.22,20,7,7,1,4,Yes
38,32.18,10250.28,44,4,6,24,25,No
48,90.37,5011.58,50,6,9,12,19,Yes
31,76.9,10205.45,66,5,1,36,10,No
65,37.82,2446.09,13,5,10,36,26,No
60,140.42,12580.87,9,4,4,1,8,Yes
44,79.92,9640.25,54,3,8,12,1,Yes
39,142.73,6593.66,9,6,5,12,16,Yes
43,145.97,13702.34,63,2,3,12,30,Yes
29,105.35,9867.82,37,7,4,12,17,Yes
64,34.4,10000.44,61,1,9,1,30,No
58,88.33,5297.33,72,2,9,24,24,Yes
58,97.78,6084.04,57,7,2,36,15,Yes
27,140.43,10992.34,66,1,7,1,24,Yes
66,27.64,8139.33,6,5,6,12,14,No
43,53.58,727.16,42,2,4,12,10,No
55,50.43,13848.88,7,6,5,1,14,No
63,52.65,10308.23,71,3,9,1,12,No
54,47.52,3617.66,19,3,5,12,3,No
65,134.45,14136.66,24,5,9,24,9,Yes
29,109.3,5714.95,34,2,0,36,30,Yes
55,111.68,2428.4,41,3,3,36,22,Yes
67,21.62,7672.63,23,4,0,24,19,No
51,109.55,1923.8,47,5,5,36,18,Yes
20,72.81,2536.15,53,6,4,36,20,No
34,23.1,1562.05,72,6,7,24,4,No
18,21.52,4755.21,70,1,1,24,10,No
63,113.28,3774.37,21,3,2,36,18,Yes
46,82.76,2280.49,57,6,1,12,14,Yes
49,36.77,11375.14,6,5,7,12,23,No
32,35.52,4065.05,68,3,9,36,19,No
50,78.34,11767.98,46,6,10,12,2,Yes
64,96.07,9208.11,54,5,9,12,29,Yes
32,74.58,4908.92,37,4,9,12,2,No
54,105.74,4902.62,30,2,10,12,17,Yes
45,140.15,7095.81,17,3,1,12,10,Yes
27,139.41,2820.31,25,7,9,12,22,Yes
57,31.79,3577.51,63,5,6,12,7,No
42,83.94,11828.25,53,3,5,24,12,Yes
62,53.82,12800.93,2,4,1,1,17,No
24,123.52,8568.93,20,1,0,1,12,Yes
62,37.83,8240.88,17,5,3,1,25,No
20,127.65,4049.94,16,6,1,1,2,Yes
21,54.78,10967.6,65,2,6,1,1,No
44,44.39,7927.7,34,7,6,24,5,No
48,22.75,10562.96,69,4,10,12,22,No
52,36.23,12450.5,29,7,1,12,27,No
63,79.36,6131.25,12,5,6,36,0,Yes
23,106.77,2982.66,68,4,6,36,6,Yes
20,59.55,5743.42,17,5,4,24,4,No
38,108.48,6564.47,10,6,3,36,14,Yes
60,143.63,2254.06,58,4,6,1,25,Yes
32,109.62,4190.65,17,6,1,12,8,Yes
57,53.34,11131.19,52,1,5,12,26,No
35,136.06,11422.76,37,6,2,24,11,Yes
39,127.66,7765.85,48,3,4,12,27,Yes
25,109.07,4662.66,26,7,0,1,10,Yes
57,122.61,14003.13,49,5,9,1,10,Yes
69,61.84,14265.19,66,3,5,12,27,No
56,71.99,12959.07,18,6,9,12,3,Yes
26,81.65,4507.13,72,2,1,24,21,Yes
23,72.3,12053.74,27,2,3,12,6,Yes
64,98.87,9948.65,7,1,3,36,4,Yes
54,47.62,698.93,38,4,6,24,12,No
33,121.22,9598.88,32,6,10,1,17,Yes
46,127.42,10047.94,38,2,0,36,29,Yes
67,69.48,5669.84,35,6,5,12,0,No
48,103.3,2598.63,66,3,5,1,17,Yes
63,127.11,3665.38,69,4,5,36,24,Yes
56,149.52,10673.92,17,3,6,36,23,Yes
18,113.02,5436.54,64,5,10,12,7,Yes
53,102.8,5236.28,31,4,8,36,28,Yes
23,80.96,1397.87,2,4,2,24,13,Yes
32,73.34,13672.18,43,4,0,12,27,No
38,97.09,11846.79,41,4,5,1,19,Yes
23,148.15,1297.93,19,4,2,24,5,Yes
19,68.72,10223.68,9,5,7,12,20,Yes
40,75.89,4198.04,61,4,3,36,30,No
57,90.49,3441.93,32,6,7,36,6,Yes
62,40.09,8339.62,18,2,8,12,28,No
47,138.24,9657.44,26,2,3,24,4,Yes
67,134.39,14708.94,60,3,10,36,23,Yes
43,100.02,7290.46,22,7,0,24,21,Yes
60,71.99,9258.25,13,5,7,36,13,Yes
41,49.97,2055.11,16,2,1,1,9,No
54,46.88,8290.1,71,4,0,24,11,No
41,147.55,6678.8,6,4,1,36,15,Yes
46,81.46,14657.98,36,6,10,1,28,Yes
36,57.19,3087.51,11,4,6,24,12,Yes
18,86.34,6939.8,10,1,5,24,11,Yes
22,114.41,13453.83,64,2,1,12,25,Yes
62,61.13,993.55,5,3,4,24,7,Yes
45,80.43,6521.56,39,3,9,1,16,Yes
56,106.88,9571.93,9,3,5,24,14,Yes
37,130.61,6526.22,64,5,3,36,20,Yes
58,89.25,8410.45,26,7,5,36,14,Yes
30,70.41,10318.09,36,5,2,24,4,No
43,45.43,10012.45,2,6,8,12,12,No
32,99.15,2437.32,6,3,6,12,5,Yes
64,63.32,10143.86,30,4,1,36,25,No
35,73.02,4920.57,33,7,7,1,10,Yes
38,82.04,11217.87,55,4,2,36,5,No
53,30.85,2289.0,6,5,2,12,22,No
57,61.95,8217.15,18,3,5,12,1,No
44,128.58,2211.83,5,7,4,1,3,Yes
65,114.49,11568.88,49,7,8,36,7,Yes
43,63.62,8457.59,51,2,7,12,22,No
40,55.08,5602.56,28,2,6,24,17,No
48,146.04,7673.22,8,7,7,24,25,Yes
19,47.02,7624.85,2,7,4,1,9,No
62,69.19,6429.54,32,2,5,36,26,No
65,121.77,2201.48,31,3,2,24,27,Yes
36,106.42,11103.89,23,3,1,1,24,Yes
48,147.08,10331.08,60,2,5,12,24,Yes
64,117.5,2382.74,65,1,3,36,3,Yes
35,117.59,13003.23,10,4,3,1,30,Yes
47,112.16,12301.11,41,5,1,1,0,Yes
33,73.14,10759.97,16,6,7,36,9,Yes
57,118.58,9985.8,65,7,5,12,7,Yes
31,66.23,13056.54,4,3,2,36,0,No
67,142.79,13909.1,43,1,6,24,25,Yes
37,129.57,10871.32,63,5,2,1,12,Yes
23,92.78,6074.1,19,5,0,12,26,Yes
18,138.96,4720.69,8,3,7,1,9,Yes
43,75.21,5568.3,63,7,3,36,13,Yes
23,138.51,13080.89,5,7,1,24,9,Yes
35,34.19,4672.64,59,4,3,24,13,No
23,113.56,12697.57,72,2,10,36,15,Yes
55,123.28,10626.28,6,7,9,1,14,Yes
55,135.74,3335.02,30,1,0,24,8,Yes
68,146.55,8348.2,5,6,1,1,6,Yes
51,108.3,7894.45,39,1,0,24,8,Yes
19,126.34,830.83,51,4,9,1,21,Yes
47,48.09,14912.57,72,6,4,36,2,No
27,44.46,4112.73,72,5,2,1,20,No
27,141.28,5229.03,15,5,9,1,10,Yes
65,39.87,10203.26,18,3,6,24,24,No
21,147.5,14689.3,35,7,8,36,29,Yes
46,85.91,14057.25,40,5,7,1,22,Yes
26,78.08,8547.72,14,1,5,12,11,Yes
58,116.38,2414.03,63,5,10,36,14,Yes
25,27.27,1724.9,1,4,10,24,6,No
22,86.86,7671.37,65,1,4,12,1,Yes
50,129.81,13959.48,20,3,0,24,0,Yes
38,72.68,8226.83,45,3,5,24,4,No
22,86.18,3971.52,52,7,2,24,2,Yes
64,20.66,7083.47,23,5,6,1,25,No
47,73.17,7722.79,70,1,7,24,30,No
37,101.87,11273.86,16,4,3,24,20,Yes
34,112.67,6714.61,13,1,6,24,13,Yes
22,125.6,14423.55,70,4,4,12,1,Yes
69,65.89,3240.75,23,1,10,36,0,No
60,128.58,1434.09,56,4,8,1,7,Yes
26,101.43,7126.47,46,1,6,36,17,Yes
48,72.09,4633.84,15,2,9,12,15,Yes
25,83.39,10290.89,2,1,5,36,21,Yes
20,60.38,9240.7,37,5,5,24,21,No
60,127.52,1799.24,47,7,0,24,2,Yes
32,46.58,7906.89,72,2,2,1,22,No
67,72.43,7011.71,15,1,10,1,28,Yes
35,67.88,8049.35,61,4,10,36,0,No
66,97.16,11680.32,64,4,1,24,18,Yes
61,44.29,14803.46,49,1,3,12,4,No
31,72.98,4033.3,72,3,2,12,17,No
67,73.86,2547.58,49,6,4,36,12,No
25,38.85,13164.22,8,1,5,1,16,No
35,21.63,769.33,6,3,7,36,12,No
40,106.39,2100.02,69,3,9,12,26,Yes
38,115.5,948.15,67,3,5,1,9,Yes
49,70.4,10436.83,23,3,0,24,17,Yes
20,88.17,14438.56,3,5,9,36,24,Yes
39,25.94,14219.03,13,1,4,24,5,No
38,132.43,5102.06,71,2,7,12,0,Yes
57,37.48,6743.19,45,3,2,24,2,No
67,138.5,1989.73,40,2,1,1,17,Yes
66,73.8,5358.41,38,6,7,1,18,Yes
52,67.67,14615.24,16,3,2,12,0,No
54,95.31,12440.61,37,6,2,36,14,Yes
43,48.18,12267.35,70,4,10,36,10,No
52,124.9,13678.67,52,3,3,1,30,Yes
25,39.66,12521.59,60,1,4,24,3,No
27,142.94,5722.71,47,1,5,12,18,Yes
47,124.66,4611.61,19,5,9,24,21,Yes
57,133.23,4065.79,22,2,2,12,29,Yes
31,142.18,3502.9,50,3,10,12,20,Yes
43,70.0,3686.64,60,3,8,1,21,No
69,79.97,4572.35,1,1,0,12,8,Yes
65,90.77,8104.41,3,7,6,36,9,Yes
38,45.48,829.69,72,2,8,36,22,No
27,30.06,10736.7,64,2,0,36,26,No
58,31.84,2399.38,43,2,4,1,6,No
64,100.44,10655.02,72,3,3,1,24,Yes
22,116.81,11628.55,47,6,8,36,14,Yes
36,131.29,14373.75,24,5,6,1,16,Yes
40,45.01,4414.72,4,4,2,12,0,No
43,130.79,5723.8,59,5,7,12,28,Yes
39,135.23,7193.33,65,4,4,24,4,Yes
26,103.61,9036.28,26,5,4,12,5,Yes
26,146.59,11056.22,61,2,4,1,2,Yes
61,68.24,1378.79,60,5,1,1,12,No
59,32.01,12954.81,51,7,7,12,21,No
49,53.92,6590.01,37,7,8,1,1,No
24,32.4,7632.73,53,1,8,36,19,No
69,82.82,5145.15,13,7,0,1,20,Yes
52,48.0,10436.52,66,7,4,1,2,No
47,31.87,10568.54,34,2,2,12,24,No
42,26.41,6809.69,13,4,4,12,3,No
66,57.39,13162.77,13,3,5,12,18,Yes
27,51.84,9787.6,25,1,2,24,8,No
31,118.24,7597.39,43,7,5,24,23,Yes
64,74.96,1985.98,33,3,4,1,30,Yes
50,91.22,10634.38,27,5,0,12,8,Yes
31,100.12,11193.16,25,2,4,12,7,Yes
24,31.27,7547.41,9,3,1,12,15,No
